t,planned_x,planned_y,planned_z,planned_p1,planned_p2,planned_p3,actual_x,actual_y,actual_z,actual_p1,actual_p2,actual_p3,tracking_error_xy,tracking_error_z,segment_id,is_travel,is_retract
5.2929,19.3000,0.0000,0.1000,-0.2361,0.0000,0.0000,19345.0000,0.0000,0.1003,-0.1024,0.0000,0.0000,19325.7000,0.0003,1,0,0
5.3443,19.3000,0.0000,0.1000,-0.2960,0.0000,0.0000,19345.0000,0.0000,0.1003,-0.1024,0.0000,0.0000,19325.7000,0.0003,1,0,0
5.3957,19.3000,0.0000,0.1000,-0.3559,0.0000,0.0000,19345.0000,0.0000,0.1003,-0.1024,0.0000,0.0000,19325.7000,0.0003,1,0,0
5.4471,19.3000,0.0000,0.1000,-0.4159,0.0000,0.0000,19345.0000,0.0000,0.1003,-0.1024,0.0000,0.0000,19325.7000,0.0003,1,0,0
5.4985,19.3000,0.0000,0.1000,-0.4758,0.0000,0.0000,19345.0000,0.0000,0.1003,-0.1024,0.0000,0.0000,19325.7000,0.0003,1,0,0
5.5499,19.3000,0.0000,0.1000,-0.5357,0.0000,0.0000,19345.0000,0.0000,0.1003,-0.1024,0.0000,0.0000,19325.7000,0.0003,1,0,0
5.6013,19.3000,0.0000,0.1000,-0.5784,0.0000,0.0000,19345.0000,0.0000,0.1003,-0.1024,0.0000,0.0000,19325.7000,0.0003,1,0,0
5.6527,19.3000,0.0000,0.1000,-0.5921,0.0000,0.0000,19345.0000,0.0000,0.1003,-0.1024,0.0000,0.0000,19325.7000,0.0003,1,0,0
6.6527,19.3000,0.0000,0.1000,-0.5921,0.0000,0.0000,19300.0000,0.0000,0.1000,-0.5919,0.0000,0.0000,19280.7000,0.0000,1,0,0
6.9115,19.3000,0.0000,0.1381,-0.5921,0.0000,0.0000,19300.0000,0.0000,0.1000,-0.5921,0.0000,0.0000,19280.7000,0.0381,1,1,0
7.1703,19.3000,0.0000,0.2522,-0.5921,0.0000,0.0000,19300.0000,0.0000,0.1000,-0.5921,0.0000,0.0000,19280.7000,0.1522,1,1,0
7.4291,19.3000,0.0000,0.4426,-0.5921,0.0000,0.0000,19300.0000,0.0000,0.1501,-0.5921,0.0000,0.0000,19280.7000,0.2925,1,1,0
7.6880,19.3000,0.0000,0.7470,-0.5921,0.0000,0.0000,19300.0000,0.0000,0.3604,-0.5921,0.0000,0.0000,19280.7000,0.3866,1,1,0
7.9468,19.3000,0.0000,1.0921,-0.5921,0.0000,0.0000,19300.0000,0.0000,0.6780,-0.5921,0.0000,0.0000,19280.7000,0.4141,1,1,0
8.2056,19.3000,0.0000,1.4372,-0.5921,0.0000,0.0000,19300.0000,0.0000,1.0490,-0.5921,0.0000,0.0000,19280.7000,0.3882,1,1,0
8.4644,19.3000,0.0000,1.7823,-0.5921,0.0000,0.0000,19300.0000,0.0000,1.0490,-0.5921,0.0000,0.0000,19280.7000,0.7333,1,1,0
8.7232,19.3000,0.0000,2.1274,-0.5921,0.0000,0.0000,19300.0000,0.0000,1.4531,-0.5921,0.0000,0.0000,19280.7000,0.6743,1,1,0
8.9820,19.3000,0.0000,2.4725,-0.5921,0.0000,0.0000,19300.0000,0.0000,1.9708,-0.5921,0.0000,0.0000,19280.7000,0.5017,1,1,0
9.2409,19.3000,0.0000,2.8176,-0.5921,0.0000,0.0000,19300.0000,0.0000,2.3884,-0.5921,0.0000,0.0000,19280.7000,0.4292,1,1,0
9.4997,19.3000,0.0000,3.1627,-0.5921,0.0000,0.0000,19300.0000,0.0000,2.7774,-0.5921,0.0000,0.0000,19280.7000,0.3853,1,1,0
9.7585,19.3000,0.0000,3.5078,-0.5921,0.0000,0.0000,19300.0000,0.0000,2.7774,-0.5921,0.0000,0.0000,19280.7000,0.7304,1,1,0
10.0173,19.3000,0.0000,3.8529,-0.5921,0.0000,0.0000,19300.0000,0.0000,3.1848,-0.5921,0.0000,0.0000,19280.7000,0.6681,1,1,0
10.2761,19.3000,0.0000,4.1573,-0.5921,0.0000,0.0000,19300.0000,0.0000,3.7063,-0.5921,0.0000,0.0000,19280.7000,0.4510,1,1,0
10.5350,19.3000,0.0000,4.3477,-0.5921,0.0000,0.0000,19300.0000,0.0000,4.0863,-0.5921,0.0000,0.0000,19280.7000,0.2614,1,1,0
10.7938,19.3000,0.0000,4.4618,-0.5921,0.0000,0.0000,19300.0000,0.0000,4.3270,-0.5921,0.0000,0.0000,19280.7000,0.1348,1,1,0
11.0526,19.3000,0.0000,4.4999,-0.5921,0.0000,0.0000,19300.0000,0.0000,4.3270,-0.5921,0.0000,0.0000,19280.7000,0.1729,1,1,0
11.1776,19.3000,0.0000,4.7500,-0.5921,0.0000,0.0000,19300.0000,0.0000,4.4585,-0.5921,0.0000,0.0000,19280.7000,0.2915,1,1,0
11.3026,19.3000,0.0000,5.0000,-0.5921,0.0000,0.0000,19300.0000,0.0000,4.4585,-0.5921,0.0000,0.0000,19280.7000,0.5415,1,1,0
11.4956,9.6500,0.0000,5.0000,-0.5921,0.0000,0.0000,19300.0000,0.0000,4.8850,-0.5921,0.0000,0.0000,19290.3500,0.1150,3,1,0
11.6886,0.0000,0.0000,5.0000,-0.5921,0.0000,0.0000,19300.0000,0.0000,4.8850,-0.5921,0.0000,0.0000,19300.0000,0.1150,3,1,0
11.8137,0.0000,0.0000,4.7500,-0.5921,0.0000,0.0000,19207.9000,0.0000,4.9964,-0.5921,0.0000,0.0000,19207.9000,0.2465,3,1,0
11.9387,0.0000,0.0000,4.4999,-0.5921,0.0000,0.0000,17955.0000,0.0000,4.9964,-0.5921,0.0000,0.0000,17955.0000,0.4965,3,1,0
12.1975,0.0000,0.0000,4.4618,-0.5921,0.0000,0.0000,17955.0000,0.0000,4.7390,-0.5921,0.0000,0.0000,17955.0000,0.2772,3,1,0
12.4563,0.0000,0.0000,4.3477,-0.5921,0.0000,0.0000,16197.0000,0.0000,4.4812,-0.5921,0.0000,0.0000,16197.0000,0.1335,3,1,0
12.7151,0.0000,0.0000,4.1573,-0.5921,0.0000,0.0000,16126.4000,0.0000,4.3596,-0.5921,0.0000,0.0000,16126.4000,0.2023,3,1,0
12.9740,0.0000,0.0000,3.8529,-0.5921,0.0000,0.0000,14657.1000,0.0000,4.3596,-0.5921,0.0000,0.0000,14657.1000,0.5067,3,1,0
13.2328,0.0000,0.0000,3.5078,-0.5921,0.0000,0.0000,14657.1000,0.0000,4.1427,-0.5921,0.0000,0.0000,14657.1000,0.6349,3,1,0
13.4916,0.0000,0.0000,3.1627,-0.5921,0.0000,0.0000,14434.7000,0.0000,3.6166,-0.5921,0.0000,0.0000,14434.7000,0.4539,3,1,0
13.7504,0.0000,0.0000,2.8176,-0.5921,0.0000,0.0000,13397.6000,0.0000,3.2616,-0.5921,0.0000,0.0000,13397.6000,0.4440,3,1,0
14.0092,0.0000,0.0000,2.4725,-0.5921,0.0000,0.0000,13200.5000,0.0000,2.8274,-0.5921,0.0000,0.0000,13200.5000,0.3549,3,1,0
14.2680,0.0000,0.0000,2.1274,-0.5921,0.0000,0.0000,13200.5000,0.0000,2.8274,-0.5921,0.0000,0.0000,13200.5000,0.7000,3,1,0
14.5269,0.0000,0.0000,1.7823,-0.5921,0.0000,0.0000,11136.6000,0.0000,2.2404,-0.5921,0.0000,0.0000,11136.6000,0.4581,3,1,0
14.7857,0.0000,0.0000,1.4372,-0.5921,0.0000,0.0000,11105.2000,0.0000,1.8237,-0.5921,0.0000,0.0000,11105.2000,0.3865,3,1,0
15.0445,0.0000,0.0000,1.0921,-0.5921,0.0000,0.0000,9236.0000,0.0000,1.8237,-0.5921,0.0000,0.0000,9236.0000,0.7316,3,1,0
15.3033,0.0000,0.0000,0.7470,-0.5921,0.0000,0.0000,9236.0000,0.0000,1.4722,-0.5921,0.0000,0.0000,9236.0000,0.7252,3,1,0
15.5621,0.0000,0.0000,0.4426,-0.5921,0.0000,0.0000,9005.1000,0.0000,0.8449,-0.5921,0.0000,0.0000,9005.1000,0.4023,3,1,0
15.8210,0.0000,0.0000,0.2522,-0.5921,0.0000,0.0000,7434.8000,0.0000,0.5289,-0.5921,0.0000,0.0000,7434.8000,0.2767,3,1,0
16.0798,0.0000,0.0000,0.1381,-0.5921,0.0000,0.0000,6975.2000,0.0000,0.5289,-0.5921,0.0000,0.0000,6975.2000,0.3908,3,1,0
16.3386,0.0000,0.0000,0.1000,-0.5921,0.0000,0.0000,5566.4000,0.0000,0.2714,-0.5921,0.0000,0.0000,5566.4000,0.1714,3,1,0
16.3907,0.0000,0.0000,0.1000,-0.5754,0.0000,0.0000,5566.4000,0.0000,0.1359,-0.5921,0.0000,0.0000,5566.4000,0.0359,3,0,0
16.4428,0.0000,0.0000,0.1000,-0.5242,0.0000,0.0000,5566.4000,0.0000,0.1359,-0.5921,0.0000,0.0000,5566.4000,0.0359,3,0,0
16.4948,0.0000,0.0000,0.1000,-0.4635,0.0000,0.0000,5566.4000,0.0000,0.1359,-0.5921,0.0000,0.0000,5566.4000,0.0359,3,0,0
16.5469,0.0000,0.0000,0.1000,-0.4028,0.0000,0.0000,-285.3000,0.0000,0.1359,-0.5921,0.0000,0.0000,285.3000,0.0359,3,0,0
16.5990,0.0000,0.0000,0.1000,-0.3421,0.0000,0.0000,-285.3000,0.0000,0.1003,-0.4875,0.0000,0.0000,285.3000,0.0003,3,0,0
16.6511,0.0000,0.0000,0.1000,-0.2814,0.0000,0.0000,-285.3000,0.0000,0.1003,-0.4875,0.0000,0.0000,285.3000,0.0003,3,0,0
16.7032,0.0000,0.0000,0.1000,-0.2206,0.0000,0.0000,-285.3000,0.0000,0.1003,-0.4875,0.0000,0.0000,285.3000,0.0003,3,0,0
16.7553,0.0000,0.0000,0.1000,-0.1599,0.0000,0.0000,-285.3000,0.0000,0.1003,-0.4875,0.0000,0.0000,285.3000,0.0003,3,0,0
16.8073,0.0000,0.0000,0.1000,-0.1087,0.0000,0.0000,-285.3000,0.0000,0.1003,-0.4875,0.0000,0.0000,285.3000,0.0003,3,0,0
16.8594,0.0000,0.0000,0.1000,-0.0921,0.0000,0.0000,-285.3000,0.0000,0.1003,-0.4875,0.0000,0.0000,285.3000,0.0003,3,0,0
17.2094,1.7500,0.0000,0.1000,-0.0921,0.0000,0.0000,0.0000,0.0000,0.1000,-0.2335,0.0000,0.0000,1.7500,0.0000,3,0,0
17.5594,3.5000,0.0000,0.1000,-0.0921,0.0000,0.0000,0.0000,0.0000,0.1000,-0.0952,0.0000,0.0000,3.5000,0.0000,3,0,0
17.5608,3.5068,0.0012,0.1000,-0.0918,0.0000,0.0000,0.0000,0.0000,0.1000,-0.0952,0.0000,0.0000,3.5068,0.0000,3,0,0
17.5622,3.5137,0.0024,0.1000,-0.0915,0.0000,0.0000,0.0000,0.0000,0.1000,-0.0952,0.0000,0.0000,3.5137,0.0000,3,0,0
17.5636,3.5199,0.0060,0.1000,-0.0912,0.0000,0.0000,3689.3000,6.2000,0.1000,-0.0952,0.0000,0.0000,3685.7853,0.0000,3,0,0
17.5651,3.5261,0.0095,0.1000,-0.0909,0.0000,0.0000,3689.3000,6.2000,0.1000,-0.0917,0.0000,0.0000,3685.7791,0.0000,3,0,0
17.5666,3.5311,0.0152,0.1000,-0.0905,0.0000,0.0000,3689.3000,6.2000,0.1000,-0.0917,0.0000,0.0000,3685.7741,0.0000,3,0,0
17.5681,3.5361,0.0208,0.1000,-0.0902,0.0000,0.0000,3562.0000,10.3000,0.1000,-0.0917,0.0000,0.0000,3558.4788,0.0000,3,0,0
17.5697,3.5393,0.0283,0.1000,-0.0899,0.0000,0.0000,3562.0000,10.3000,0.1000,-0.0907,0.0000,0.0000,3558.4755,0.0000,3,0,0
17.5713,3.5426,0.0357,0.1000,-0.0895,0.0000,0.0000,3562.0000,10.3000,0.1000,-0.0907,0.0000,0.0000,3558.4722,0.0000,3,0,0
17.5731,3.5436,0.0445,0.1000,-0.0892,0.0000,0.0000,3562.0000,10.3000,0.1000,-0.0907,0.0000,0.0000,3558.4712,0.0000,3,0,0
17.5748,3.5446,0.0532,0.1000,-0.0888,0.0000,0.0000,3562.0000,10.3000,0.1000,-0.0907,0.0000,0.0000,3558.4701,0.0000,3,0,0
17.5768,3.5432,0.0627,0.1000,-0.0884,0.0000,0.0000,3562.0000,10.3000,0.1000,-0.0907,0.0000,0.0000,3558.4716,0.0000,3,0,0
17.5787,3.5417,0.0722,0.1000,-0.0880,0.0000,0.0000,3542.3000,74.8000,0.1000,-0.0907,0.0000,0.0000,3539.5473,0.0000,3,0,0
17.5808,3.5375,0.0818,0.1000,-0.0875,0.0000,0.0000,3542.3000,74.8000,0.1000,-0.0889,0.0000,0.0000,3539.5513,0.0000,3,0,0
17.5829,3.5333,0.0914,0.1000,-0.0871,0.0000,0.0000,3542.3000,74.8000,0.1000,-0.0889,0.0000,0.0000,3539.5553,0.0000,3,0,0
17.5852,3.5263,0.1004,0.1000,-0.0866,0.0000,0.0000,3496.6000,82.0000,0.1000,-0.0889,0.0000,0.0000,3494.0337,0.0000,3,0,0
17.5874,3.5193,0.1094,0.1000,-0.0861,0.0000,0.0000,3496.6000,82.0000,0.1000,-0.0873,0.0000,0.0000,3494.0405,0.0000,3,0,0
17.5899,3.5096,0.1172,0.1000,-0.0856,0.0000,0.0000,3496.6000,82.0000,0.1000,-0.0873,0.0000,0.0000,3494.0499,0.0000,3,0,0
17.5924,3.5000,0.1250,0.1000,-0.0851,0.0000,0.0000,3496.6000,82.0000,0.1000,-0.0873,0.0000,0.0000,3494.0594,0.0000,3,0,0
17.5951,3.4879,0.1309,0.1000,-0.0845,0.0000,0.0000,3502.0000,126.0000,0.1000,-0.0857,0.0000,0.0000,3500.7756,0.0000,3,0,0
17.5978,3.4759,0.1368,0.1000,-0.0839,0.0000,0.0000,3502.0000,126.0000,0.1000,-0.0857,0.0000,0.0000,3500.7874,0.0000,3,0,0
17.6007,3.4618,0.1402,0.1000,-0.0833,0.0000,0.0000,3502.0000,126.0000,0.1000,-0.0857,0.0000,0.0000,3500.8014,0.0000,3,0,0
17.6036,3.4477,0.1436,0.1000,-0.0827,0.0000,0.0000,3502.0000,126.0000,0.1000,-0.0857,0.0000,0.0000,3500.8153,0.0000,3,0,0
17.6067,3.4322,0.1440,0.1000,-0.0820,0.0000,0.0000,3502.0000,126.0000,0.1000,-0.0857,0.0000,0.0000,3500.8308,0.0000,3,0,0
17.6098,3.4167,0.1443,0.1000,-0.0814,0.0000,0.0000,3439.4000,144.0000,0.1000,-0.0857,0.0000,0.0000,3438.9934,0.0000,3,0,0
17.6131,3.4003,0.1413,0.1000,-0.0807,0.0000,0.0000,3439.4000,144.0000,0.1000,-0.0828,0.0000,0.0000,3439.0099,0.0000,3,0,0
17.6164,3.3839,0.1383,0.1000,-0.0799,0.0000,0.0000,3439.4000,144.0000,0.1000,-0.0828,0.0000,0.0000,3439.0264,0.0000,3,0,0
17.6200,3.3675,0.1317,0.1000,-0.0792,0.0000,0.0000,3439.4000,144.0000,0.1000,-0.0828,0.0000,0.0000,3439.0431,0.0000,3,0,0
17.6235,3.3510,0.1250,0.1000,-0.0784,0.0000,0.0000,3374.7000,125.5000,0.1000,-0.0828,0.0000,0.0000,3373.6794,0.0000,3,0,0
17.6273,3.3353,0.1146,0.1000,-0.0776,0.0000,0.0000,3374.7000,125.5000,0.1000,-0.0795,0.0000,0.0000,3373.6955,0.0000,3,0,0
17.6311,3.3196,0.1042,0.1000,-0.0768,0.0000,0.0000,3374.7000,125.5000,0.1000,-0.0795,0.0000,0.0000,3373.7116,0.0000,3,0,0
17.6351,3.3054,0.0901,0.1000,-0.0760,0.0000,0.0000,3374.7000,125.5000,0.1000,-0.0795,0.0000,0.0000,3373.7263,0.0000,3,0,0
17.6391,3.2912,0.0760,0.1000,-0.0751,0.0000,0.0000,3305.0000,90.0000,0.1000,-0.0795,0.0000,0.0000,3302.9332,0.0000,3,0,0
17.6433,3.2793,0.0585,0.1000,-0.0742,0.0000,0.0000,3305.0000,90.0000,0.1000,-0.0771,0.0000,0.0000,3302.9455,0.0000,3,0,0
17.6475,3.2675,0.0410,0.1000,-0.0733,0.0000,0.0000,3305.0000,90.0000,0.1000,-0.0771,0.0000,0.0000,3302.9578,0.0000,3,0,0
17.6520,3.2587,0.0205,0.1000,-0.0724,0.0000,0.0000,3259.0000,48.4000,0.1000,-0.0771,0.0000,0.0000,3256.1007,0.0000,3,0,0
17.6564,3.2500,0.0000,0.1000,-0.0714,0.0000,0.0000,3259.0000,48.4000,0.1000,-0.0737,0.0000,0.0000,3256.1097,0.0000,3,0,0
17.6611,3.2451,-0.0229,0.1000,-0.0704,0.0000,0.0000,3259.0000,48.4000,0.1000,-0.0737,0.0000,0.0000,3256.1150,0.0000,3,0,0
17.6658,3.2401,-0.0458,0.1000,-0.0695,0.0000,0.0000,3259.0000,48.4000,0.1000,-0.0737,0.0000,0.0000,3256.1203,0.0000,3,0,0
17.6707,3.2395,-0.0704,0.1000,-0.0684,0.0000,0.0000,3259.0000,48.4000,0.1000,-0.0737,0.0000,0.0000,3256.1212,0.0000,3,0,0
17.6757,3.2390,-0.0950,0.1000,-0.0674,0.0000,0.0000,3239.0000,-100.1000,0.1000,-0.0737,0.0000,0.0000,3237.3060,0.0000,3,0,0
17.6808,3.2432,-0.1204,0.1000,-0.0663,0.0000,0.0000,3239.0000,-100.1000,0.1000,-0.0689,0.0000,0.0000,3237.3010,0.0000,3,0,0
17.6860,3.2474,-0.1458,0.1000,-0.0652,0.0000,0.0000,3239.0000,-100.1000,0.1000,-0.0689,0.0000,0.0000,3237.2960,0.0000,3,0,0
17.6913,3.2567,-0.1711,0.1000,-0.0640,0.0000,0.0000,3239.0000,-100.1000,0.1000,-0.0689,0.0000,0.0000,3237.2860,0.0000,3,0,0
17.6967,3.2659,-0.1964,0.1000,-0.0629,0.0000,0.0000,3265.9000,-245.7000,0.1000,-0.0689,0.0000,0.0000,3271.8577,0.0000,3,0,0
17.7024,3.2803,-0.2206,0.1000,-0.0617,0.0000,0.0000,3265.9000,-245.7000,0.1000,-0.0648,0.0000,0.0000,3271.8416,0.0000,3,0,0
17.7080,3.2947,-0.2447,0.1000,-0.0605,0.0000,0.0000,3265.9000,-245.7000,0.1000,-0.0648,0.0000,0.0000,3271.8255,0.0000,3,0,0
17.7138,3.3140,-0.2667,0.1000,-0.0592,0.0000,0.0000,3265.9000,-245.7000,0.1000,-0.0648,0.0000,0.0000,3271.8045,0.0000,3,0,0
17.7197,3.3333,-0.2887,0.1000,-0.0580,0.0000,0.0000,3310.9000,-266.9000,0.1000,-0.0648,0.0000,0.0000,3318.2946,0.0000,3,0,0
17.7258,3.3573,-0.3075,0.1000,-0.0567,0.0000,0.0000,3310.9000,-266.9000,0.1000,-0.0598,0.0000,0.0000,3318.2692,0.0000,3,0,0
17.7319,3.3812,-0.3263,0.1000,-0.0554,0.0000,0.0000,3310.9000,-266.9000,0.1000,-0.0598,0.0000,0.0000,3318.2438,0.0000,3,0,0
17.7382,3.4093,-0.3410,0.1000,-0.0541,0.0000,0.0000,3445.6000,-345.7000,0.1000,-0.0598,0.0000,0.0000,3459.4725,0.0000,3,0,0
17.7445,3.4373,-0.3556,0.1000,-0.0527,0.0000,0.0000,3445.6000,-345.7000,0.1000,-0.0559,0.0000,0.0000,3459.4431,0.0000,3,0,0
17.7511,3.4686,-0.3653,0.1000,-0.0513,0.0000,0.0000,3445.6000,-345.7000,0.1000,-0.0559,0.0000,0.0000,3459.4110,0.0000,3,0,0
17.7576,3.5000,-0.3750,0.1000,-0.0499,0.0000,0.0000,3445.6000,-345.7000,0.1000,-0.0559,0.0000,0.0000,3459.3788,0.0000,3,0,0
17.7644,3.5338,-0.3790,0.1000,-0.0485,0.0000,0.0000,3499.8000,-365.1000,0.1000,-0.0559,0.0000,0.0000,3515.2381,0.0000,3,0,0
17.7712,3.5675,-0.3830,0.1000,-0.0470,0.0000,0.0000,3499.8000,-365.1000,0.1000,-0.0506,0.0000,0.0000,3515.2041,0.0000,3,0,0
17.7783,3.6026,-0.3807,0.1000,-0.0455,0.0000,0.0000,3499.8000,-365.1000,0.1000,-0.0506,0.0000,0.0000,3515.1694,0.0000,3,0,0
17.7853,3.6378,-0.3785,0.1000,-0.0441,0.0000,0.0000,3499.8000,-365.1000,0.1000,-0.0506,0.0000,0.0000,3515.1347,0.0000,3,0,0
17.7926,3.6730,-0.3697,0.1000,-0.0425,0.0000,0.0000,3669.1000,-370.0000,0.1000,-0.0506,0.0000,0.0000,3684.0170,0.0000,3,0,0
17.7999,3.7083,-0.3608,0.1000,-0.0410,0.0000,0.0000,3669.1000,-370.0000,0.1000,-0.0448,0.0000,0.0000,3683.9828,0.0000,3,0,0
17.8074,3.7425,-0.3453,0.1000,-0.0394,0.0000,0.0000,3669.1000,-370.0000,0.1000,-0.0448,0.0000,0.0000,3683.9503,0.0000,3,0,0
17.8149,3.7768,-0.3298,0.1000,-0.0378,0.0000,0.0000,3669.1000,-370.0000,0.1000,-0.0448,0.0000,0.0000,3683.9178,0.0000,3,0,0
17.8226,3.8086,-0.3078,0.1000,-0.0361,0.0000,0.0000,3831.9000,-281.5000,0.1000,-0.0448,0.0000,0.0000,3838.4050,0.0000,3,0,0
17.8304,3.8405,-0.2857,0.1000,-0.0345,0.0000,0.0000,3831.9000,-281.5000,0.1000,-0.0386,0.0000,0.0000,3838.3748,0.0000,3,0,0
17.8384,3.8687,-0.2574,0.1000,-0.0328,0.0000,0.0000,3831.9000,-281.5000,0.1000,-0.0386,0.0000,0.0000,3838.3487,0.0000,3,0,0
17.8464,3.8969,-0.2292,0.1000,-0.0311,0.0000,0.0000,3897.9000,-231.6000,0.1000,-0.0386,0.0000,0.0000,3900.8707,0.0000,3,0,0
17.8546,3.9203,-0.1953,0.1000,-0.0293,0.0000,0.0000,3897.9000,-231.6000,0.1000,-0.0336,0.0000,0.0000,3900.8494,0.0000,3,0,0
17.8628,3.9437,-0.1615,0.1000,-0.0276,0.0000,0.0000,3897.9000,-231.6000,0.1000,-0.0336,0.0000,0.0000,3900.8280,0.0000,3,0,0
17.8713,3.9612,-0.1230,0.1000,-0.0258,0.0000,0.0000,3897.9000,-231.6000,0.1000,-0.0336,0.0000,0.0000,3900.8128,0.0000,3,0,0
17.8798,3.9787,-0.0844,0.1000,-0.0240,0.0000,0.0000,3961.0000,-126.7000,0.1000,-0.0336,0.0000,0.0000,3959.0465,0.0000,3,0,0
17.8885,3.9894,-0.0422,0.1000,-0.0221,0.0000,0.0000,3961.0000,-126.7000,0.1000,-0.0266,0.0000,0.0000,3959.0372,0.0000,3,0,0
17.8972,4.0000,-0.0000,0.1000,-0.0203,0.0000,0.0000,3961.0000,-126.7000,0.1000,-0.0266,0.0000,0.0000,3959.0279,0.0000,3,0,0
17.9061,4.0030,0.0446,0.1000,-0.0184,0.0000,0.0000,3961.0000,-126.7000,0.1000,-0.0266,0.0000,0.0000,3959.0263,0.0000,3,0,0
17.9151,4.0061,0.0892,0.1000,-0.0165,0.0000,0.0000,3961.0000,-126.7000,0.1000,-0.0266,0.0000,0.0000,3959.0247,0.0000,3,0,0
17.9242,4.0010,0.1349,0.1000,-0.0145,0.0000,0.0000,4006.0000,89.0000,0.1000,-0.0266,0.0000,0.0000,4002.9855,0.0000,3,0,0
