t,planned_x,planned_y,planned_z,planned_p1,planned_p2,planned_p3,actual_x,actual_y,actual_z,actual_p1,actual_p2,actual_p3,tracking_error_xy,tracking_error_z,segment_id,is_travel,is_retract
0.0000,-1.1210,-1.7482,0.1000,0.0000,0.0000,0.0000,-1121.0000,-1748.0000,0.1905,5.1360,0.0000,0.0000,2074.4937,0.0905,0,0,0
0.0521,-1.1210,-1.7482,0.1000,0.0167,0.0000,0.0000,-1121.0000,-1748.0000,0.1905,5.1360,0.0000,0.0000,2074.4937,0.0905,0,0,0
0.1042,-1.1210,-1.7482,0.1000,0.0679,0.0000,0.0000,-1121.0000,-1748.0000,0.1905,5.1360,0.0000,0.0000,2074.4937,0.0905,0,0,0
0.1562,-1.1210,-1.7482,0.1000,0.1286,0.0000,0.0000,-1121.0000,-1748.0000,0.1905,5.1360,0.0000,0.0000,2074.4937,0.0905,0,0,0
0.2083,-1.1210,-1.7482,0.1000,0.1893,0.0000,0.0000,-1121.0000,-1748.0000,0.1025,5.0350,0.0000,0.0000,2074.4937,0.0025,0,0,0
0.2604,-1.1210,-1.7482,0.1000,0.2500,0.0000,0.0000,-1121.0000,-1748.0000,0.1025,5.0350,0.0000,0.0000,2074.4937,0.0025,0,0,0
0.3125,-1.1210,-1.7482,0.1000,0.3107,0.0000,0.0000,-1121.0000,-1748.0000,0.1025,5.0350,0.0000,0.0000,2074.4937,0.0025,0,0,0
0.3646,-1.1210,-1.7482,0.1000,0.3714,0.0000,0.0000,-1121.0000,-1748.0000,0.1025,5.0350,0.0000,0.0000,2074.4937,0.0025,0,0,0
0.4167,-1.1210,-1.7482,0.1000,0.4321,0.0000,0.0000,-1121.0000,-1748.0000,0.1025,5.0350,0.0000,0.0000,2074.4937,0.0025,0,0,0
0.4687,-1.1210,-1.7482,0.1000,0.4833,0.0000,0.0000,-1121.0000,-1748.0000,0.1025,5.0350,0.0000,0.0000,2074.4937,0.0025,0,0,0
0.5208,-1.1210,-1.7482,0.1000,0.5000,0.0000,0.0000,-1121.0000,-1748.0000,0.1001,4.7123,0.0000,0.0000,2074.4937,0.0001,0,0,0
