t,planned_x,planned_y,planned_z,planned_p1,planned_p2,planned_p3,actual_x,actual_y,actual_z,actual_p1,actual_p2,actual_p3,tracking_error_xy,tracking_error_z,segment_id,is_travel,is_retract
0.5314,3.2474,-0.1458,0.1000,0.5125,0.0000,0.0000,3244.7655,-148.1326,0.1000,0.5119,0.0000,0.0000,3244.8944,0.0000,0,0,0
0.5319,3.2567,-0.1711,0.1000,0.5131,0.0000,0.0000,3256.8772,-173.6346,0.1000,0.5124,0.0000,0.0000,3258.2412,0.0000,0,0,0
0.5323,3.2659,-0.1964,0.1000,0.5136,0.0000,0.0000,3265.9994,-230.1904,0.1000,0.5130,0.0000,0.0000,3270.8297,0.0000,0,0,0
0.5328,3.2803,-0.2206,0.1000,0.5142,0.0000,0.0000,3283.0703,-221.0000,0.1000,0.5136,0.0000,0.0000,3287.2125,0.0000,0,0,0
0.5333,3.2947,-0.2447,0.1000,0.5147,0.0000,0.0000,3283.0703,-221.0000,0.1000,0.5136,0.0000,0.0000,3287.1966,0.0000,0,0,0
0.5338,3.3140,-0.2667,0.1000,0.5153,0.0000,0.0000,3313.2869,-266.0952,0.1000,0.5141,0.0000,0.0000,3320.6303,0.0000,0,0,0
0.5343,3.3333,-0.2887,0.1000,0.5159,0.0000,0.0000,3321.1336,-290.3469,0.1000,0.5151,0.0000,0.0000,3330.4552,0.0000,0,0,0
0.5348,3.3573,-0.3075,0.1000,0.5165,0.0000,0.0000,3354.2452,-306.6801,0.1000,0.5156,0.0000,0.0000,3364.8646,0.0000,0,0,0
0.5353,3.3812,-0.3263,0.1000,0.5171,0.0000,0.0000,3386.1994,-326.0224,0.1000,0.5163,0.0000,0.0000,3398.4609,0.0000,0,0,0
0.5358,3.4093,-0.3410,0.1000,0.5177,0.0000,0.0000,3413.2641,-340.1230,0.1000,0.5167,0.0000,0.0000,3426.7422,0.0000,0,0,0
0.5363,3.4373,-0.3556,0.1000,0.5184,0.0000,0.0000,3436.8517,-360.8936,0.1000,0.5175,0.0000,0.0000,3452.2923,0.0000,0,0,0
