t,planned_x,planned_y,planned_z,planned_p1,planned_p2,planned_p3,actual_x,actual_y,actual_z,actual_p1,actual_p2,actual_p3,tracking_error_xy,tracking_error_z,segment_id,is_travel,is_retract
0.0000,0.0000,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,0,0,0
0.2877,10.7222,5.3611,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1090,0.0000,0.0000,0.0000,11.9878,1.8910,1,1,0
0.5754,27.8778,13.9389,5.0000,0.0000,0.0000,0.0000,1732.1000,887.1000,4.9509,0.0000,0.0000,0.0000,1914.8848,0.0491,1,1,0
0.8631,38.6000,19.3000,5.0000,0.0000,0.0000,0.0000,1909.8000,961.9000,4.9990,0.0000,0.0000,0.0000,2095.2050,0.0010,1,1,0
1.1631,38.6000,19.3000,5.0000,0.0000,0.0000,0.0000,7976.8000,4229.8000,5.0000,0.0000,0.0000,0.0000,8985.7292,0.0000,1,0,0
1.2881,38.6000,19.3000,4.7500,0.0000,0.0000,0.0000,38600.0000,19300.0000,5.0000,0.0000,0.0000,0.0000,43112.9559,0.2500,1,1,0
1.4132,38.6000,19.3000,4.4999,0.0000,0.0000,0.0000,38600.0000,19300.0000,5.0000,0.0000,0.0000,0.0000,43112.9559,0.5001,1,1,0
1.6720,38.6000,19.3000,4.4618,0.0000,0.0000,0.0000,38600.0000,19300.0000,5.0000,0.0000,0.0000,0.0000,43112.9559,0.5382,1,1,0
1.9308,38.6000,19.3000,4.3477,0.0000,0.0000,0.0000,38600.0000,19300.0000,5.0000,0.0000,0.0000,0.0000,43112.9559,0.6523,1,1,0
2.1896,38.6000,19.3000,4.1573,0.0000,0.0000,0.0000,38600.0000,19300.0000,5.0000,0.0000,0.0000,0.0000,43112.9559,0.8427,1,1,0
2.4484,38.6000,19.3000,3.8529,0.0000,0.0000,0.0000,38600.0000,19300.0000,5.0000,0.0000,0.0000,0.0000,43112.9559,1.1471,1,1,0
2.7073,38.6000,19.3000,3.5078,0.0000,0.0000,0.0000,38600.0000,19300.0000,5.0000,0.0000,0.0000,0.0000,43112.9559,1.4922,1,1,0
2.9661,38.6000,19.3000,3.1627,0.0000,0.0000,0.0000,38600.0000,19300.0000,5.0000,0.0000,0.0000,0.0000,43112.9559,1.8373,1,1,0
3.2249,38.6000,19.3000,2.8176,0.0000,0.0000,0.0000,38600.0000,19300.0000,5.0000,0.0000,0.0000,0.0000,43112.9559,2.1824,1,1,0
3.4837,38.6000,19.3000,2.4725,0.0000,0.0000,0.0000,38600.0000,19300.0000,5.0000,0.0000,0.0000,0.0000,43112.9559,2.5275,1,1,0
3.7425,38.6000,19.3000,2.1274,0.0000,0.0000,0.0000,38600.0000,19300.0000,5.0000,0.0000,0.0000,0.0000,43112.9559,2.8726,1,1,0
4.0013,38.6000,19.3000,1.7823,0.0000,0.0000,0.0000,38600.0000,19300.0000,3.7835,0.0000,0.0000,0.0000,43112.9559,2.0012,1,1,0
4.2602,38.6000,19.3000,1.4372,0.0000,0.0000,0.0000,38600.0000,19300.0000,3.7835,0.0000,0.0000,0.0000,43112.9559,2.3463,1,1,0
4.5190,38.6000,19.3000,1.0921,0.0000,0.0000,0.0000,38600.0000,19300.0000,1.7670,0.0000,0.0000,0.0000,43112.9559,0.6749,1,1,0
4.7778,38.6000,19.3000,0.7470,0.0000,0.0000,0.0000,38600.0000,19300.0000,1.2108,0.0000,0.0000,0.0000,43112.9559,0.4638,1,1,0
5.0366,38.6000,19.3000,0.4426,0.0000,0.0000,0.0000,38600.0000,19300.0000,0.8232,0.0000,0.0000,0.0000,43112.9559,0.3806,1,1,0
5.2954,38.6000,19.3000,0.2522,0.0000,0.0000,0.0000,38600.0000,19300.0000,0.4696,0.0000,0.0000,0.0000,43112.9559,0.2174,1,1,0
5.5543,38.6000,19.3000,0.1381,0.0000,0.0000,0.0000,38600.0000,19300.0000,0.4696,0.0000,0.0000,0.0000,43112.9559,0.3315,1,1,0
5.8131,38.6000,19.3000,0.1000,0.0000,0.0000,0.0000,38600.0000,19300.0000,0.2113,0.0000,0.0000,0.0000,43112.9559,0.1113,1,1,0
5.8645,38.6000,19.3000,0.1000,0.0055,0.0000,0.0000,38600.0000,19300.0000,0.2113,0.0000,0.0000,0.0000,43112.9559,0.1113,1,0,0
5.9159,38.6000,19.3000,0.1000,0.0219,0.0000,0.0000,38600.0000,19300.0000,0.2113,0.0000,0.0000,0.0000,43112.9559,0.1113,1,0,0
5.9673,38.6000,19.3000,0.1000,0.0493,0.0000,0.0000,38600.0000,19300.0000,0.1137,0.0047,0.0000,0.0000,43112.9559,0.0137,1,0,0
6.0187,38.6000,19.3000,0.1000,0.0877,0.0000,0.0000,38600.0000,19300.0000,0.1137,0.0047,0.0000,0.0000,43112.9559,0.0137,1,0,0
6.0700,38.6000,19.3000,0.1000,0.1410,0.0000,0.0000,38600.0000,19300.0000,0.1137,0.0047,0.0000,0.0000,43112.9559,0.0137,1,0,0
6.1214,38.6000,19.3000,0.1000,0.2009,0.0000,0.0000,38600.0000,19300.0000,0.1137,0.0047,0.0000,0.0000,43112.9559,0.0137,1,0,0
6.1728,38.6000,19.3000,0.1000,0.2608,0.0000,0.0000,38600.0000,19300.0000,0.1137,0.0047,0.0000,0.0000,43112.9559,0.0137,1,0,0
6.2242,38.6000,19.3000,0.1000,0.3207,0.0000,0.0000,38600.0000,19300.0000,0.1137,0.0047,0.0000,0.0000,43112.9559,0.0137,1,0,0
6.2756,38.6000,19.3000,0.1000,0.3806,0.0000,0.0000,38600.0000,19300.0000,0.1004,0.2283,0.0000,0.0000,43112.9559,0.0004,1,0,0
6.3270,38.6000,19.3000,0.1000,0.4405,0.0000,0.0000,38600.0000,19300.0000,0.1004,0.2283,0.0000,0.0000,43112.9559,0.0004,1,0,0
6.3784,38.6000,19.3000,0.1000,0.5004,0.0000,0.0000,38600.0000,19300.0000,0.1004,0.2283,0.0000,0.0000,43112.9559,0.0004,1,0,0
6.4298,38.6000,19.3000,0.1000,0.5603,0.0000,0.0000,38600.0000,19300.0000,0.1004,0.2283,0.0000,0.0000,43112.9559,0.0004,1,0,0
6.4812,38.6000,19.3000,0.1000,0.6203,0.0000,0.0000,38600.0000,19300.0000,0.1004,0.2283,0.0000,0.0000,43112.9559,0.0004,1,0,0
6.5326,38.6000,19.3000,0.1000,0.6802,0.0000,0.0000,38600.0000,19300.0000,0.1004,0.2283,0.0000,0.0000,43112.9559,0.0004,1,0,0
6.5840,38.6000,19.3000,0.1000,0.7401,0.0000,0.0000,38600.0000,19300.0000,0.1004,0.2283,0.0000,0.0000,43112.9559,0.0004,1,0,0
6.6354,38.6000,19.3000,0.1000,0.8000,0.0000,0.0000,38600.0000,19300.0000,0.1000,0.5956,0.0000,0.0000,43112.9559,0.0000,1,0,0
6.6868,38.6000,19.3000,0.1000,0.8599,0.0000,0.0000,38600.0000,19300.0000,0.1000,0.5956,0.0000,0.0000,43112.9559,0.0000,1,0,0
6.7382,38.6000,19.3000,0.1000,0.9198,0.0000,0.0000,38600.0000,19300.0000,0.1000,0.5956,0.0000,0.0000,43112.9559,0.0000,1,0,0
6.7896,38.6000,19.3000,0.1000,0.9797,0.0000,0.0000,38600.0000,19300.0000,0.1000,0.5956,0.0000,0.0000,43112.9559,0.0000,1,0,0
6.8410,38.6000,19.3000,0.1000,1.0396,0.0000,0.0000,38600.0000,19300.0000,0.1000,0.5956,0.0000,0.0000,43112.9559,0.0000,1,0,0
6.8924,38.6000,19.3000,0.1000,1.0996,0.0000,0.0000,38600.0000,19300.0000,0.1000,0.5956,0.0000,0.0000,43112.9559,0.0000,1,0,0
6.9438,38.6000,19.3000,0.1000,1.1595,0.0000,0.0000,38600.0000,19300.0000,0.1000,0.9757,0.0000,0.0000,43112.9559,0.0000,1,0,0
6.9951,38.6000,19.3000,0.1000,1.2194,0.0000,0.0000,38600.0000,19300.0000,0.1000,0.9757,0.0000,0.0000,43112.9559,0.0000,1,0,0
7.0465,38.6000,19.3000,0.1000,1.2793,0.0000,0.0000,38600.0000,19300.0000,0.1000,0.9757,0.0000,0.0000,43112.9559,0.0000,1,0,0
7.0979,38.6000,19.3000,0.1000,1.3392,0.0000,0.0000,38600.0000,19300.0000,0.1000,0.9757,0.0000,0.0000,43112.9559,0.0000,1,0,0
7.1493,38.6000,19.3000,0.1000,1.3925,0.0000,0.0000,38600.0000,19300.0000,0.1000,0.9757,0.0000,0.0000,43112.9559,0.0000,1,0,0
7.2007,38.6000,19.3000,0.1000,1.4308,0.0000,0.0000,38600.0000,19300.0000,0.1000,0.9757,0.0000,0.0000,43112.9559,0.0000,1,0,0
7.2521,38.6000,19.3000,0.1000,1.4582,0.0000,0.0000,38600.0000,19300.0000,0.1000,1.3463,0.0000,0.0000,43112.9559,0.0000,1,0,0
7.3035,38.6000,19.3000,0.1000,1.4747,0.0000,0.0000,38600.0000,19300.0000,0.1000,1.3463,0.0000,0.0000,43112.9559,0.0000,1,0,0
7.3549,38.6000,19.3000,0.1000,1.4802,0.0000,0.0000,38600.0000,19300.0000,0.1000,1.3463,0.0000,0.0000,43112.9559,0.0000,1,0,0
7.8549,38.6000,19.3000,0.1000,1.4802,0.0000,0.0000,38600.0000,19300.0000,0.1000,1.4757,0.0000,0.0000,43112.9559,0.0000,1,0,0
8.1137,38.6000,19.3000,0.1381,1.4802,0.0000,0.0000,38600.0000,19300.0000,0.1000,1.4800,0.0000,0.0000,43112.9559,0.0381,1,1,0
8.3725,38.6000,19.3000,0.2522,1.4802,0.0000,0.0000,38600.0000,19300.0000,0.1233,1.4802,0.0000,0.0000,43112.9559,0.1289,1,1,0
8.6314,38.6000,19.3000,0.4426,1.4802,0.0000,0.0000,38600.0000,19300.0000,0.2318,1.4802,0.0000,0.0000,43112.9559,0.2108,1,1,0
8.8902,38.6000,19.3000,0.7470,1.4802,0.0000,0.0000,38600.0000,19300.0000,0.4278,1.4802,0.0000,0.0000,43112.9559,0.3192,1,1,0
9.1490,38.6000,19.3000,1.0921,1.4802,0.0000,0.0000,38600.0000,19300.0000,0.4278,1.4802,0.0000,0.0000,43112.9559,0.6643,1,1,0
9.4078,38.6000,19.3000,1.4372,1.4802,0.0000,0.0000,38600.0000,19300.0000,0.8734,1.4802,0.0000,0.0000,43112.9559,0.5638,1,1,0
9.6666,38.6000,19.3000,1.7823,1.4802,0.0000,0.0000,38600.0000,19300.0000,1.3260,1.4802,0.0000,0.0000,43112.9559,0.4563,1,1,0
9.9255,38.6000,19.3000,2.1274,1.4802,0.0000,0.0000,38600.0000,19300.0000,1.7234,1.4802,0.0000,0.0000,43112.9559,0.4040,1,1,0
10.1843,38.6000,19.3000,2.4725,1.4802,0.0000,0.0000,38600.0000,19300.0000,1.7234,1.4802,0.0000,0.0000,43112.9559,0.7491,1,1,0
10.4431,38.6000,19.3000,2.8176,1.4802,0.0000,0.0000,38600.0000,19300.0000,2.1041,1.4802,0.0000,0.0000,43112.9559,0.7135,1,1,0
10.7019,38.6000,19.3000,3.1627,1.4802,0.0000,0.0000,38600.0000,19300.0000,2.6289,1.4802,0.0000,0.0000,43112.9559,0.5338,1,1,0
10.9607,38.6000,19.3000,3.5078,1.4802,0.0000,0.0000,38600.0000,19300.0000,3.0668,1.4802,0.0000,0.0000,43112.9559,0.4410,1,1,0
11.2195,38.6000,19.3000,3.8529,1.4802,0.0000,0.0000,38600.0000,19300.0000,3.4624,1.4802,0.0000,0.0000,43112.9559,0.3905,1,1,0
11.4784,38.6000,19.3000,4.1573,1.4802,0.0000,0.0000,38600.0000,19300.0000,3.4624,1.4802,0.0000,0.0000,43112.9559,0.6949,1,1,0
11.7372,38.6000,19.3000,4.3477,1.4802,0.0000,0.0000,38600.0000,19300.0000,3.8672,1.4802,0.0000,0.0000,43112.9559,0.4805,1,1,0
11.9960,38.6000,19.3000,4.4618,1.4802,0.0000,0.0000,38600.0000,19300.0000,4.2515,1.4802,0.0000,0.0000,43112.9559,0.2103,1,1,0
12.2548,38.6000,19.3000,4.4999,1.4802,0.0000,0.0000,38600.0000,19300.0000,4.4361,1.4802,0.0000,0.0000,43112.9559,0.0638,1,1,0
12.3798,38.6000,19.3000,4.7500,1.4802,0.0000,0.0000,38600.0000,19300.0000,4.4361,1.4802,0.0000,0.0000,43112.9559,0.3139,1,1,0
12.5049,38.6000,19.3000,5.0000,1.4802,0.0000,0.0000,38600.0000,19300.0000,4.6322,1.4802,0.0000,0.0000,43112.9559,0.3678,1,1,0
12.6979,38.6000,9.6500,5.0000,1.4802,0.0000,0.0000,38600.0000,19300.0000,4.6322,1.4802,0.0000,0.0000,43117.2723,0.3678,2,1,0
12.8909,38.6000,0.0000,5.0000,1.4802,0.0000,0.0000,38600.0000,18359.1000,4.9855,1.4802,0.0000,0.0000,42708.7593,0.0145,2,1,0
13.1909,38.6000,0.0000,5.0000,1.4802,0.0000,0.0000,38600.0000,17955.5000,4.9995,1.4802,0.0000,0.0000,42536.8258,0.0005,2,0,0
13.3159,38.6000,0.0000,4.7500,1.4802,0.0000,0.0000,38600.0000,17875.8000,5.0000,1.4802,0.0000,0.0000,42503.2445,0.2500,2,1,0
13.4409,38.6000,0.0000,4.4999,1.4802,0.0000,0.0000,38600.0000,17830.5000,5.0000,1.4802,0.0000,0.0000,42484.2124,0.5001,2,1,0
13.6997,38.6000,0.0000,4.4618,1.4802,0.0000,0.0000,38600.0000,17830.5000,4.8388,1.4802,0.0000,0.0000,42484.2124,0.3770,2,1,0
13.9585,38.6000,0.0000,4.3477,1.4802,0.0000,0.0000,38600.0000,17830.5000,4.8388,1.4802,0.0000,0.0000,42484.2124,0.4911,2,1,0
14.2174,38.6000,0.0000,4.1573,1.4802,0.0000,0.0000,38600.0000,11354.9000,4.8388,1.4802,0.0000,0.0000,40198.4493,0.6815,2,1,0
14.4762,38.6000,0.0000,3.8529,1.4802,0.0000,0.0000,38600.0000,11354.9000,4.3963,1.4802,0.0000,0.0000,40198.4493,0.5434,2,1,0
14.7350,38.6000,0.0000,3.5078,1.4802,0.0000,0.0000,38600.0000,11354.9000,4.3963,1.4802,0.0000,0.0000,40198.4493,0.8885,2,1,0
14.9938,38.6000,0.0000,3.1627,1.4802,0.0000,0.0000,38600.0000,5032.9000,4.3963,1.4802,0.0000,0.0000,38888.4514,1.2336,2,1,0
15.2526,38.6000,0.0000,2.8176,1.4802,0.0000,0.0000,38600.0000,5032.9000,3.6389,1.4802,0.0000,0.0000,38888.4514,0.8213,2,1,0
15.5115,38.6000,0.0000,2.4725,1.4802,0.0000,0.0000,38600.0000,5032.9000,3.6389,1.4802,0.0000,0.0000,38888.4514,1.1664,2,1,0
15.7703,38.6000,0.0000,2.1274,1.4802,0.0000,0.0000,38600.0000,-33.3000,3.6389,1.4802,0.0000,0.0000,38561.4144,1.5115,2,1,0
16.0291,38.6000,0.0000,1.7823,1.4802,0.0000,0.0000,38600.0000,-33.3000,2.5581,1.4802,0.0000,0.0000,38561.4144,0.7758,2,1,0
16.2879,38.6000,0.0000,1.4372,1.4802,0.0000,0.0000,38600.0000,-33.3000,2.5581,1.4802,0.0000,0.0000,38561.4144,1.1209,2,1,0
16.5467,38.6000,0.0000,1.0921,1.4802,0.0000,0.0000,38600.0000,0.0000,2.5581,1.4802,0.0000,0.0000,38561.4000,1.4660,2,1,0
16.8055,38.6000,0.0000,0.7470,1.4802,0.0000,0.0000,38600.0000,0.0000,1.5449,1.4802,0.0000,0.0000,38561.4000,0.7979,2,1,0
17.0644,38.6000,0.0000,0.4426,1.4802,0.0000,0.0000,38600.0000,0.0000,1.5449,1.4802,0.0000,0.0000,38561.4000,1.1023,2,1,0
17.3232,38.6000,0.0000,0.2522,1.4802,0.0000,0.0000,38600.0000,0.0000,1.5449,1.4802,0.0000,0.0000,38561.4000,1.2927,2,1,0
17.5820,38.6000,0.0000,0.1381,1.4802,0.0000,0.0000,38600.0000,0.0000,1.5449,1.4802,0.0000,0.0000,38561.4000,1.4068,2,1,0
17.8408,38.6000,0.0000,0.1000,1.4802,0.0000,0.0000,38600.0000,0.0000,1.5449,1.4802,0.0000,0.0000,38561.4000,1.4449,2,1,0
22.8408,38.6000,0.0000,0.1000,1.4802,0.0000,0.0000,38600.0000,0.0000,1.5449,1.4802,0.0000,0.0000,38561.4000,1.4449,2,0,0
23.0996,38.6000,0.0000,0.1381,1.4802,0.0000,0.0000,38600.0000,0.0000,1.5449,1.4802,0.0000,0.0000,38561.4000,1.4068,2,1,0
23.3584,38.6000,0.0000,0.2522,1.4802,0.0000,0.0000,38600.0000,0.0000,1.5449,1.4802,0.0000,0.0000,38561.4000,1.2927,2,1,0
23.6173,38.6000,0.0000,0.4426,1.4802,0.0000,0.0000,38600.0000,0.0000,1.5449,1.4802,0.0000,0.0000,38561.4000,1.1023,2,1,0
23.8761,38.6000,0.0000,0.7470,1.4802,0.0000,0.0000,38600.0000,0.0000,1.5449,1.4802,0.0000,0.0000,38561.4000,0.7979,2,1,0
24.1349,38.6000,0.0000,1.0921,1.4802,0.0000,0.0000,38600.0000,0.0000,1.5449,1.4802,0.0000,0.0000,38561.4000,0.4528,2,1,0
24.3937,38.6000,0.0000,1.4372,1.4802,0.0000,0.0000,38600.0000,0.0000,1.5449,1.4802,0.0000,0.0000,38561.4000,0.1077,2,1,0
24.6525,38.6000,0.0000,1.7823,1.4802,0.0000,0.0000,38600.0000,0.0000,1.5449,1.4802,0.0000,0.0000,38561.4000,0.2374,2,1,0
24.9114,38.6000,0.0000,2.1274,1.4802,0.0000,0.0000,38600.0000,0.0000,1.5449,1.4802,0.0000,0.0000,38561.4000,0.5825,2,1,0
25.1702,38.6000,0.0000,2.4725,1.4802,0.0000,0.0000,38600.0000,0.0000,1.5449,1.4802,0.0000,0.0000,38561.4000,0.9276,2,1,0
25.4290,38.6000,0.0000,2.8176,1.4802,0.0000,0.0000,38600.0000,0.0000,1.3514,1.4802,0.0000,0.0000,38561.4000,1.4662,2,1,0
25.6878,38.6000,0.0000,3.1627,1.4802,0.0000,0.0000,38600.0000,0.0000,1.3514,1.4802,0.0000,0.0000,38561.4000,1.8113,2,1,0
25.9466,38.6000,0.0000,3.5078,1.4802,0.0000,0.0000,38600.0000,0.0000,1.3514,1.4802,0.0000,0.0000,38561.4000,2.1564,2,1,0
26.2054,38.6000,0.0000,3.8529,1.4802,0.0000,0.0000,38600.0000,0.0000,1.3514,1.4802,0.0000,0.0000,38561.4000,2.5015,2,1,0
26.4643,38.6000,0.0000,4.1573,1.4802,0.0000,0.0000,38600.0000,0.0000,1.3514,1.4802,0.0000,0.0000,38561.4000,2.8059,2,1,0
26.7231,38.6000,0.0000,4.3477,1.4802,0.0000,0.0000,38600.0000,0.0000,1.3514,1.4802,0.0000,0.0000,38561.4000,2.9963,2,1,0
26.9819,38.6000,0.0000,4.4618,1.4802,0.0000,0.0000,38600.0000,0.0000,1.3514,1.4802,0.0000,0.0000,38561.4000,3.1104,2,1,0
27.2407,38.6000,0.0000,4.4999,1.4802,0.0000,0.0000,38600.0000,0.0000,1.3514,1.4802,0.0000,0.0000,38561.4000,3.1485,2,1,0
27.3657,38.6000,0.0000,4.7500,1.4802,0.0000,0.0000,38600.0000,0.0000,1.3514,1.4802,0.0000,0.0000,38561.4000,3.3986,2,1,0
27.4908,38.6000,0.0000,5.0000,1.4802,0.0000,0.0000,38600.0000,0.0000,1.3514,1.4802,0.0000,0.0000,38561.4000,3.6486,2,1,0
27.7637,28.9500,9.6500,5.0000,1.4802,0.0000,0.0000,38600.0000,0.0000,1.3514,1.4802,0.0000,0.0000,38571.0512,3.6486,3,1,0
28.0366,19.3000,19.3000,5.0000,1.4802,0.0000,0.0000,38354.0000,246.0000,1.3514,1.4802,0.0000,0.0000,38335.3703,3.6486,3,1,0
28.3366,19.3000,19.3000,5.0000,1.4802,0.0000,0.0000,38354.0000,246.0000,4.8602,1.4802,0.0000,0.0000,38335.3703,0.1398,3,0,0
28.4617,19.3000,19.3000,4.7500,1.4802,0.0000,0.0000,33882.6000,4717.4000,5.0000,1.4802,0.0000,0.0000,34187.6473,0.2500,3,1,0
28.5867,19.3000,19.3000,4.4999,1.4802,0.0000,0.0000,33882.6000,4717.4000,5.0000,1.4802,0.0000,0.0000,34187.6473,0.5001,3,1,0
28.8455,19.3000,19.3000,4.4618,1.4802,0.0000,0.0000,33882.6000,4717.4000,5.0000,1.4802,0.0000,0.0000,34187.6473,0.5382,3,1,0
29.1043,19.3000,19.3000,4.3477,1.4802,0.0000,0.0000,32433.2000,6166.8000,5.0000,1.4802,0.0000,0.0000,32991.7061,0.6523,3,1,0
29.3632,19.3000,19.3000,4.1573,1.4802,0.0000,0.0000,32433.2000,6166.8000,4.5125,1.4802,0.0000,0.0000,32991.7061,0.3552,3,1,0
29.6220,19.3000,19.3000,3.8529,1.4802,0.0000,0.0000,32433.2000,6166.8000,4.5125,1.4802,0.0000,0.0000,32991.7061,0.6596,3,1,0
29.8808,19.3000,19.3000,3.5078,1.4802,0.0000,0.0000,27429.9000,11170.1000,4.5125,1.4802,0.0000,0.0000,29591.9133,1.0047,3,1,0
30.1396,19.3000,19.3000,3.1627,1.4802,0.0000,0.0000,27429.9000,11170.1000,3.9688,1.4802,0.0000,0.0000,29591.9133,0.8061,3,1,0
30.3984,19.3000,19.3000,2.8176,1.4802,0.0000,0.0000,27429.9000,11170.1000,3.9688,1.4802,0.0000,0.0000,29591.9133,1.1512,3,1,0
30.6572,19.3000,19.3000,2.4725,1.4802,0.0000,0.0000,23211.5000,15388.5000,3.9688,1.4802,0.0000,0.0000,27822.4810,1.4963,3,1,0
30.9161,19.3000,19.3000,2.1274,1.4802,0.0000,0.0000,23211.5000,15388.5000,2.9253,1.4802,0.0000,0.0000,27822.4810,0.7979,3,1,0
31.1749,19.3000,19.3000,1.7823,1.4802,0.0000,0.0000,23211.5000,15388.5000,2.9253,1.4802,0.0000,0.0000,27822.4810,1.1430,3,1,0
31.4337,19.3000,19.3000,1.4372,1.4802,0.0000,0.0000,19327.2000,19272.8000,2.9253,1.4802,0.0000,0.0000,27267.0546,1.4881,3,1,0
31.6925,19.3000,19.3000,1.0921,1.4802,0.0000,0.0000,19327.2000,19272.8000,1.9036,1.4802,0.0000,0.0000,27267.0546,0.8115,3,1,0
31.9513,19.3000,19.3000,0.7470,1.4802,0.0000,0.0000,19327.2000,19272.8000,1.9036,1.4802,0.0000,0.0000,27267.0546,1.1566,3,1,0
32.2101,19.3000,19.3000,0.4426,1.4802,0.0000,0.0000,19327.2000,19272.8000,1.9036,1.4802,0.0000,0.0000,27267.0546,1.4610,3,1,0
32.4690,19.3000,19.3000,0.2522,1.4802,0.0000,0.0000,19327.2000,19272.8000,1.9036,1.4802,0.0000,0.0000,27267.0546,1.6514,3,1,0
32.7278,19.3000,19.3000,0.1381,1.4802,0.0000,0.0000,19327.2000,19272.8000,1.9036,1.4802,0.0000,0.0000,27267.0546,1.7655,3,1,0
32.9866,19.3000,19.3000,0.1000,1.4802,0.0000,0.0000,19327.2000,19272.8000,1.9036,1.4802,0.0000,0.0000,27267.0546,1.8036,3,1,0
33.0380,19.3000,19.3000,0.1000,1.4747,0.0000,0.0000,19327.2000,19272.8000,1.9036,1.4802,0.0000,0.0000,27267.0546,1.8036,3,0,0
33.0894,19.3000,19.3000,0.1000,1.4582,0.0000,0.0000,19327.2000,19272.8000,1.9036,1.4802,0.0000,0.0000,27267.0546,1.8036,3,0,0
33.1408,19.3000,19.3000,0.1000,1.4308,0.0000,0.0000,19327.2000,19272.8000,1.9036,1.4802,0.0000,0.0000,27267.0546,1.8036,3,0,0
33.1922,19.3000,19.3000,0.1000,1.3925,0.0000,0.0000,19327.2000,19272.8000,1.9036,1.4802,0.0000,0.0000,27267.0546,1.8036,3,0,0
33.2436,19.3000,19.3000,0.1000,1.3392,0.0000,0.0000,19327.2000,19272.8000,1.9036,1.4802,0.0000,0.0000,27267.0546,1.8036,3,0,0
33.2950,19.3000,19.3000,0.1000,1.2793,0.0000,0.0000,19327.2000,19272.8000,1.9036,1.4802,0.0000,0.0000,27267.0546,1.8036,3,0,0
33.3464,19.3000,19.3000,0.1000,1.2194,0.0000,0.0000,19300.0000,19300.0000,1.9036,1.4802,0.0000,0.0000,27267.0274,1.8036,3,0,0
33.3978,19.3000,19.3000,0.1000,1.1595,0.0000,0.0000,19300.0000,19300.0000,1.9036,1.4802,0.0000,0.0000,27267.0274,1.8036,3,0,0
33.4491,19.3000,19.3000,0.1000,1.0996,0.0000,0.0000,19300.0000,19300.0000,0.2271,1.3978,0.0000,0.0000,27267.0274,0.1271,3,0,0
33.5005,19.3000,19.3000,0.1000,1.0396,0.0000,0.0000,19300.0000,19300.0000,0.2271,1.3978,0.0000,0.0000,27267.0274,0.1271,3,0,0
33.5519,19.3000,19.3000,0.1000,0.9797,0.0000,0.0000,19300.0000,19300.0000,0.2271,1.3978,0.0000,0.0000,27267.0274,0.1271,3,0,0
33.6033,19.3000,19.3000,0.1000,0.9198,0.0000,0.0000,19300.0000,19300.0000,0.2271,1.3978,0.0000,0.0000,27267.0274,0.1271,3,0,0
33.6547,19.3000,19.3000,0.1000,0.8599,0.0000,0.0000,19300.0000,19300.0000,0.2271,1.3978,0.0000,0.0000,27267.0274,0.1271,3,0,0
33.7061,19.3000,19.3000,0.1000,0.8000,0.0000,0.0000,19300.0000,19300.0000,0.2271,1.3978,0.0000,0.0000,27267.0274,0.1271,3,0,0
33.7575,19.3000,19.3000,0.1000,0.7401,0.0000,0.0000,19300.0000,19300.0000,0.2271,1.3978,0.0000,0.0000,27267.0274,0.1271,3,0,0
33.8089,19.3000,19.3000,0.1000,0.6802,0.0000,0.0000,19300.0000,19300.0000,0.2271,1.3978,0.0000,0.0000,27267.0274,0.1271,3,0,0
33.8603,19.3000,19.3000,0.1000,0.6203,0.0000,0.0000,19300.0000,19300.0000,0.2271,1.3978,0.0000,0.0000,27267.0274,0.1271,3,0,0
33.9117,19.3000,19.3000,0.1000,0.5603,0.0000,0.0000,19300.0000,19300.0000,0.2271,1.3978,0.0000,0.0000,27267.0274,0.1271,3,0,0
33.9631,19.3000,19.3000,0.1000,0.5004,0.0000,0.0000,19300.0000,19300.0000,0.2271,1.3978,0.0000,0.0000,27267.0274,0.1271,3,0,0
34.0145,19.3000,19.3000,0.1000,0.4405,0.0000,0.0000,19300.0000,19300.0000,0.2271,1.3978,0.0000,0.0000,27267.0274,0.1271,3,0,0
34.0659,19.3000,19.3000,0.1000,0.3806,0.0000,0.0000,19300.0000,19300.0000,0.2271,1.3978,0.0000,0.0000,27267.0274,0.1271,3,0,0
34.1173,19.3000,19.3000,0.1000,0.3207,0.0000,0.0000,19300.0000,19300.0000,0.2271,1.3978,0.0000,0.0000,27267.0274,0.1271,3,0,0
34.1687,19.3000,19.3000,0.1000,0.2608,0.0000,0.0000,19300.0000,19300.0000,0.2271,1.3978,0.0000,0.0000,27267.0274,0.1271,3,0,0
34.2201,19.3000,19.3000,0.1000,0.2009,0.0000,0.0000,19300.0000,19300.0000,0.2271,1.3978,0.0000,0.0000,27267.0274,0.1271,3,0,0
