t,planned_x,planned_y,planned_z,planned_p1,planned_p2,planned_p3,actual_x,actual_y,actual_z,actual_p1,actual_p2,actual_p3,tracking_error_xy,tracking_error_z,segment_id,is_travel,is_retract
5.5131,38.6000,19.3000,0.1000,0.0000,0.0000,0.0000,13877.6000,7742.4000,2.1274,0.0000,0.0000,0.0000,15848.1606,2.0274,1,1,0
5.5645,38.6000,19.3000,0.1000,0.0055,0.0000,0.0000,13877.6000,7742.4000,2.1274,0.0000,0.0000,0.0000,15848.1606,2.0274,1,0,0
5.6159,38.6000,19.3000,0.1000,0.0219,0.0000,0.0000,13877.6000,7742.4000,2.1274,0.0000,0.0000,0.0000,15848.1606,2.0274,1,0,0
5.6673,38.6000,19.3000,0.1000,0.0493,0.0000,0.0000,13877.6000,7742.4000,2.1274,0.0000,0.0000,0.0000,15848.1606,2.0274,1,0,0
5.7187,38.6000,19.3000,0.1000,0.0877,0.0000,0.0000,13877.6000,7742.4000,2.1274,0.0000,0.0000,0.0000,15848.1606,2.0274,1,0,0
5.7700,38.6000,19.3000,0.1000,0.1410,0.0000,0.0000,13877.6000,7742.4000,2.1274,0.0000,0.0000,0.0000,15848.1606,2.0274,1,0,0
5.8214,38.6000,19.3000,0.1000,0.2009,0.0000,0.0000,13877.6000,7742.4000,2.1274,0.0000,0.0000,0.0000,15848.1606,2.0274,1,0,0
5.8728,38.6000,19.3000,0.1000,0.2608,0.0000,0.0000,13877.6000,7742.4000,2.1274,0.0000,0.0000,0.0000,15848.1606,2.0274,1,0,0
5.9242,38.6000,19.3000,0.1000,0.3207,0.0000,0.0000,38600.0000,19300.0000,2.1274,0.0000,0.0000,0.0000,43112.9559,2.0274,1,0,0
5.9756,38.6000,19.3000,0.1000,0.3806,0.0000,0.0000,38600.0000,19300.0000,2.1274,0.0000,0.0000,0.0000,43112.9559,2.0274,1,0,0
6.0270,38.6000,19.3000,0.1000,0.4405,0.0000,0.0000,38600.0000,19300.0000,2.1274,0.0000,0.0000,0.0000,43112.9559,2.0274,1,0,0
6.0784,38.6000,19.3000,0.1000,0.5004,0.0000,0.0000,38600.0000,19300.0000,2.1274,0.0000,0.0000,0.0000,43112.9559,2.0274,1,0,0
6.1298,38.6000,19.3000,0.1000,0.5603,0.0000,0.0000,38600.0000,19300.0000,2.1274,0.0000,0.0000,0.0000,43112.9559,2.0274,1,0,0
6.1812,38.6000,19.3000,0.1000,0.6203,0.0000,0.0000,38600.0000,19300.0000,2.1274,0.0000,0.0000,0.0000,43112.9559,2.0274,1,0,0
6.2326,38.6000,19.3000,0.1000,0.6802,0.0000,0.0000,38600.0000,19300.0000,2.1274,0.0000,0.0000,0.0000,43112.9559,2.0274,1,0,0
6.2840,38.6000,19.3000,0.1000,0.7401,0.0000,0.0000,38600.0000,19300.0000,2.1274,0.0000,0.0000,0.0000,43112.9559,2.0274,1,0,0
6.3354,38.6000,19.3000,0.1000,0.8000,0.0000,0.0000,38600.0000,19300.0000,0.1963,0.1589,0.0000,0.0000,43112.9559,0.0963,1,0,0
6.3868,38.6000,19.3000,0.1000,0.8599,0.0000,0.0000,38600.0000,19300.0000,0.1963,0.1589,0.0000,0.0000,43112.9559,0.0963,1,0,0
6.4382,38.6000,19.3000,0.1000,0.9198,0.0000,0.0000,38600.0000,19300.0000,0.1963,0.1589,0.0000,0.0000,43112.9559,0.0963,1,0,0
6.4896,38.6000,19.3000,0.1000,0.9797,0.0000,0.0000,38600.0000,19300.0000,0.1963,0.1589,0.0000,0.0000,43112.9559,0.0963,1,0,0
6.5410,38.6000,19.3000,0.1000,1.0396,0.0000,0.0000,38600.0000,19300.0000,0.1963,0.1589,0.0000,0.0000,43112.9559,0.0963,1,0,0
6.5924,38.6000,19.3000,0.1000,1.0996,0.0000,0.0000,38600.0000,19300.0000,0.1963,0.1589,0.0000,0.0000,43112.9559,0.0963,1,0,0
6.6438,38.6000,19.3000,0.1000,1.1595,0.0000,0.0000,38600.0000,19300.0000,0.1963,0.1589,0.0000,0.0000,43112.9559,0.0963,1,0,0
6.6951,38.6000,19.3000,0.1000,1.2194,0.0000,0.0000,38600.0000,19300.0000,0.1001,1.0024,0.0000,0.0000,43112.9559,0.0001,1,0,0
6.7465,38.6000,19.3000,0.1000,1.2793,0.0000,0.0000,38600.0000,19300.0000,0.1001,1.0024,0.0000,0.0000,43112.9559,0.0001,1,0,0
6.7979,38.6000,19.3000,0.1000,1.3392,0.0000,0.0000,38600.0000,19300.0000,0.1001,1.0024,0.0000,0.0000,43112.9559,0.0001,1,0,0
6.8493,38.6000,19.3000,0.1000,1.3925,0.0000,0.0000,38600.0000,19300.0000,0.1001,1.0024,0.0000,0.0000,43112.9559,0.0001,1,0,0
6.9007,38.6000,19.3000,0.1000,1.4308,0.0000,0.0000,38600.0000,19300.0000,0.1001,1.0024,0.0000,0.0000,43112.9559,0.0001,1,0,0
6.9521,38.6000,19.3000,0.1000,1.4582,0.0000,0.0000,38600.0000,19300.0000,0.1001,1.0024,0.0000,0.0000,43112.9559,0.0001,1,0,0
7.0035,38.6000,19.3000,0.1000,1.4747,0.0000,0.0000,38600.0000,19300.0000,0.1000,1.3753,0.0000,0.0000,43112.9559,0.0000,1,0,0
7.0549,38.6000,19.3000,0.1000,1.4802,0.0000,0.0000,38600.0000,19300.0000,0.1000,1.3753,0.0000,0.0000,43112.9559,0.0000,1,0,0
7.5549,38.6000,19.3000,0.1000,1.4802,0.0000,0.0000,38600.0000,19300.0000,0.1000,1.4764,0.0000,0.0000,43112.9559,0.0000,1,0,0
7.8137,38.6000,19.3000,0.1381,1.4802,0.0000,0.0000,38600.0000,19300.0000,0.1000,1.4801,0.0000,0.0000,43112.9559,0.0381,1,1,0
8.0725,38.6000,19.3000,0.2522,1.4802,0.0000,0.0000,38600.0000,19300.0000,0.1296,1.4802,0.0000,0.0000,43112.9559,0.1226,1,1,0
8.3314,38.6000,19.3000,0.4426,1.4802,0.0000,0.0000,38600.0000,19300.0000,0.2384,1.4802,0.0000,0.0000,43112.9559,0.2042,1,1,0
8.5902,38.6000,19.3000,0.7470,1.4802,0.0000,0.0000,38600.0000,19300.0000,0.2384,1.4802,0.0000,0.0000,43112.9559,0.5086,1,1,0
8.8490,38.6000,19.3000,1.0921,1.4802,0.0000,0.0000,38600.0000,19300.0000,0.4667,1.4802,0.0000,0.0000,43112.9559,0.6254,1,1,0
9.1078,38.6000,19.3000,1.4372,1.4802,0.0000,0.0000,38600.0000,19300.0000,0.9409,1.4802,0.0000,0.0000,43112.9559,0.4963,1,1,0
9.3666,38.6000,19.3000,1.7823,1.4802,0.0000,0.0000,38600.0000,19300.0000,1.3578,1.4802,0.0000,0.0000,43112.9559,0.4245,1,1,0
9.6255,38.6000,19.3000,2.1274,1.4802,0.0000,0.0000,38600.0000,19300.0000,1.7475,1.4802,0.0000,0.0000,43112.9559,0.3799,1,1,0
9.8843,38.6000,19.3000,2.4725,1.4802,0.0000,0.0000,38600.0000,19300.0000,1.7475,1.4802,0.0000,0.0000,43112.9559,0.7250,1,1,0
10.1431,38.6000,19.3000,2.8176,1.4802,0.0000,0.0000,38600.0000,19300.0000,2.2206,1.4802,0.0000,0.0000,43112.9559,0.5970,1,1,0
10.4019,38.6000,19.3000,3.1627,1.4802,0.0000,0.0000,38600.0000,19300.0000,2.6875,1.4802,0.0000,0.0000,43112.9559,0.4752,1,1,0
10.6607,38.6000,19.3000,3.5078,1.4802,0.0000,0.0000,38600.0000,19300.0000,3.0953,1.4802,0.0000,0.0000,43112.9559,0.4125,1,1,0
10.9195,38.6000,19.3000,3.8529,1.4802,0.0000,0.0000,38600.0000,19300.0000,3.4758,1.4802,0.0000,0.0000,43112.9559,0.3771,1,1,0
11.1784,38.6000,19.3000,4.1573,1.4802,0.0000,0.0000,38600.0000,19300.0000,3.4758,1.4802,0.0000,0.0000,43112.9559,0.6815,1,1,0
11.4372,38.6000,19.3000,4.3477,1.4802,0.0000,0.0000,38600.0000,19300.0000,3.9559,1.4802,0.0000,0.0000,43112.9559,0.3918,1,1,0
11.6960,38.6000,19.3000,4.4618,1.4802,0.0000,0.0000,38600.0000,19300.0000,4.2816,1.4802,0.0000,0.0000,43112.9559,0.1802,1,1,0
11.9548,38.6000,19.3000,4.4999,1.4802,0.0000,0.0000,38600.0000,19300.0000,4.4417,1.4802,0.0000,0.0000,43112.9559,0.0582,1,1,0
12.0798,38.6000,19.3000,4.7500,1.4802,0.0000,0.0000,38600.0000,19300.0000,4.4417,1.4802,0.0000,0.0000,43112.9559,0.3083,1,1,0
12.2049,38.6000,19.3000,5.0000,1.4802,0.0000,0.0000,38600.0000,19300.0000,4.6686,1.4802,0.0000,0.0000,43112.9559,0.3314,1,1,0
12.3979,38.6000,9.6500,5.0000,1.4802,0.0000,0.0000,38600.0000,19300.0000,4.6686,1.4802,0.0000,0.0000,43117.2723,0.3314,2,1,0
12.5909,38.6000,0.0000,5.0000,1.4802,0.0000,0.0000,38600.0000,17776.4000,4.9898,1.4802,0.0000,0.0000,42461.5351,0.0102,2,1,0
12.7159,38.6000,0.0000,4.7500,1.4802,0.0000,0.0000,38600.0000,17776.4000,4.9898,1.4802,0.0000,0.0000,42461.5351,0.2398,2,1,0
12.8409,38.6000,0.0000,4.4999,1.4802,0.0000,0.0000,38600.0000,16851.2000,4.9898,1.4802,0.0000,0.0000,42082.5915,0.4899,2,1,0
13.0997,38.6000,0.0000,4.4618,1.4802,0.0000,0.0000,38600.0000,16851.2000,4.7753,1.4802,0.0000,0.0000,42082.5915,0.3135,2,1,0
13.3585,38.6000,0.0000,4.3477,1.4802,0.0000,0.0000,38600.0000,14317.0000,4.4815,1.4802,0.0000,0.0000,41133.4178,0.1338,2,1,0
13.6174,38.6000,0.0000,4.1573,1.4802,0.0000,0.0000,38600.0000,14289.7000,4.3593,1.4802,0.0000,0.0000,41123.9236,0.2020,2,1,0
13.8762,38.6000,0.0000,3.8529,1.4802,0.0000,0.0000,38600.0000,12884.9000,4.3593,1.4802,0.0000,0.0000,40657.1300,0.5064,2,1,0
14.1350,38.6000,0.0000,3.5078,1.4802,0.0000,0.0000,38600.0000,11499.5000,4.1391,1.4802,0.0000,0.0000,40239.5337,0.6313,2,1,0
14.3938,38.6000,0.0000,3.1627,1.4802,0.0000,0.0000,38600.0000,11499.5000,3.7832,1.4802,0.0000,0.0000,40239.5337,0.6205,2,1,0
14.6526,38.6000,0.0000,2.8176,1.4802,0.0000,0.0000,38600.0000,9902.9000,3.2708,1.4802,0.0000,0.0000,39812.6738,0.4532,2,1,0
14.9115,38.6000,0.0000,2.4725,1.4802,0.0000,0.0000,38600.0000,9840.9000,2.8504,1.4802,0.0000,0.0000,39797.2974,0.3779,2,1,0
15.1703,38.6000,0.0000,2.1274,1.4802,0.0000,0.0000,38600.0000,8558.3000,2.8504,1.4802,0.0000,0.0000,39499.6971,0.7230,2,1,0
15.4291,38.6000,0.0000,1.7823,1.4802,0.0000,0.0000,38600.0000,8558.3000,2.4653,1.4802,0.0000,0.0000,39499.6971,0.6830,2,1,0
15.6879,38.6000,0.0000,1.4372,1.4802,0.0000,0.0000,38600.0000,7118.5000,2.0569,1.4802,0.0000,0.0000,39212.9393,0.6197,2,1,0
15.9467,38.6000,0.0000,1.0921,1.4802,0.0000,0.0000,38600.0000,5816.5000,1.5380,1.4802,0.0000,0.0000,38997.6056,0.4459,2,1,0
16.2055,38.6000,0.0000,0.7470,1.4802,0.0000,0.0000,38600.0000,5747.5000,1.1241,1.4802,0.0000,0.0000,38987.3739,0.3771,2,1,0
16.4644,38.6000,0.0000,0.4426,1.4802,0.0000,0.0000,38600.0000,5747.5000,1.1241,1.4802,0.0000,0.0000,38987.3739,0.6815,2,1,0
16.7232,38.6000,0.0000,0.2522,1.4802,0.0000,0.0000,38600.0000,4087.9000,0.7041,1.4802,0.0000,0.0000,38777.4741,0.4519,2,1,0
16.9820,38.6000,0.0000,0.1381,1.4802,0.0000,0.0000,38600.0000,2495.3000,0.4069,1.4802,0.0000,0.0000,38642.0508,0.2688,2,1,0
17.2408,38.6000,0.0000,0.1000,1.4802,0.0000,0.0000,38600.0000,1131.5000,0.1734,1.4802,0.0000,0.0000,38577.9971,0.0734,2,1,0
22.2408,38.6000,0.0000,0.1000,1.4802,0.0000,0.0000,38600.0000,1060.5000,0.1000,1.4802,0.0000,0.0000,38575.9800,0.0000,2,0,0
22.4996,38.6000,0.0000,0.1381,1.4802,0.0000,0.0000,38600.0000,1060.5000,0.1000,1.4802,0.0000,0.0000,38575.9800,0.0381,2,1,0
22.7584,38.6000,0.0000,0.2522,1.4802,0.0000,0.0000,38600.0000,204.4000,0.1304,1.4802,0.0000,0.0000,38561.9417,0.1218,2,1,0
23.0173,38.6000,0.0000,0.4426,1.4802,0.0000,0.0000,38600.0000,43.9000,0.1304,1.4802,0.0000,0.0000,38561.4250,0.3122,2,1,0
23.2761,38.6000,0.0000,0.7470,1.4802,0.0000,0.0000,38600.0000,43.9000,0.2489,1.4802,0.0000,0.0000,38561.4250,0.4981,2,1,0
23.5349,38.6000,0.0000,1.0921,1.4802,0.0000,0.0000,38600.0000,1.6000,0.6444,1.4802,0.0000,0.0000,38561.4000,0.4477,2,1,0
23.7937,38.6000,0.0000,1.4372,1.4802,0.0000,0.0000,38600.0000,0.0000,1.0535,1.4802,0.0000,0.0000,38561.4000,0.3837,2,1,0
24.0525,38.6000,0.0000,1.7823,1.4802,0.0000,0.0000,38600.0000,0.0000,1.0535,1.4802,0.0000,0.0000,38561.4000,0.7288,2,1,0
24.3114,38.6000,0.0000,2.1274,1.4802,0.0000,0.0000,38600.0000,0.0000,1.5338,1.4802,0.0000,0.0000,38561.4000,0.5936,2,1,0
24.5702,38.6000,0.0000,2.4725,1.4802,0.0000,0.0000,38600.0000,0.0000,1.9965,1.4802,0.0000,0.0000,38561.4000,0.4760,2,1,0
24.8290,38.6000,0.0000,2.8176,1.4802,0.0000,0.0000,38600.0000,0.0000,2.4064,1.4802,0.0000,0.0000,38561.4000,0.4112,2,1,0
25.0878,38.6000,0.0000,3.1627,1.4802,0.0000,0.0000,38600.0000,0.0000,2.7887,1.4802,0.0000,0.0000,38561.4000,0.3740,2,1,0
25.3466,38.6000,0.0000,3.5078,1.4802,0.0000,0.0000,38600.0000,0.0000,2.7887,1.4802,0.0000,0.0000,38561.4000,0.7191,2,1,0
25.6054,38.6000,0.0000,3.8529,1.4802,0.0000,0.0000,38600.0000,0.0000,3.2616,1.4802,0.0000,0.0000,38561.4000,0.5913,2,1,0
25.8643,38.6000,0.0000,4.1573,1.4802,0.0000,0.0000,38600.0000,0.0000,3.7105,1.4802,0.0000,0.0000,38561.4000,0.4468,2,1,0
26.1231,38.6000,0.0000,4.3477,1.4802,0.0000,0.0000,38600.0000,0.0000,4.1028,1.4802,0.0000,0.0000,38561.4000,0.2449,2,1,0
26.3819,38.6000,0.0000,4.4618,1.4802,0.0000,0.0000,38600.0000,0.0000,4.3291,1.4802,0.0000,0.0000,38561.4000,0.1327,2,1,0
26.6407,38.6000,0.0000,4.4999,1.4802,0.0000,0.0000,38600.0000,0.0000,4.3291,1.4802,0.0000,0.0000,38561.4000,0.1708,2,1,0
26.7657,38.6000,0.0000,4.7500,1.4802,0.0000,0.0000,38600.0000,0.0000,4.4691,1.4802,0.0000,0.0000,38561.4000,0.2809,2,1,0
26.8908,38.6000,0.0000,5.0000,1.4802,0.0000,0.0000,38600.0000,0.0000,4.4691,1.4802,0.0000,0.0000,38561.4000,0.5309,2,1,0
27.1637,28.9500,9.6500,5.0000,1.4802,0.0000,0.0000,38600.0000,0.0000,4.9073,1.4802,0.0000,0.0000,38571.0512,0.0927,3,1,0
27.4366,19.3000,19.3000,5.0000,1.4802,0.0000,0.0000,38116.5000,483.5000,4.9971,1.4802,0.0000,0.0000,38100.0279,0.0029,3,1,0
27.5617,19.3000,19.3000,4.7500,1.4802,0.0000,0.0000,38116.5000,483.5000,4.9971,1.4802,0.0000,0.0000,38100.0279,0.2471,3,1,0
27.6867,19.3000,19.3000,4.4999,1.4802,0.0000,0.0000,35453.7000,3146.3000,4.9443,1.4802,0.0000,0.0000,35572.1075,0.4444,3,1,0
27.9455,19.3000,19.3000,4.4618,1.4802,0.0000,0.0000,33805.3000,4794.7000,4.9443,1.4802,0.0000,0.0000,34121.8147,0.4825,3,1,0
28.2043,19.3000,19.3000,4.3477,1.4802,0.0000,0.0000,32752.7000,5847.3000,4.5224,1.4802,0.0000,0.0000,33248.1738,0.1747,3,1,0
28.4632,19.3000,19.3000,4.1573,1.4802,0.0000,0.0000,32752.7000,5847.3000,4.4493,1.4802,0.0000,0.0000,33248.1738,0.2920,3,1,0
28.7220,19.3000,19.3000,3.8529,1.4802,0.0000,0.0000,31951.7000,6648.3000,4.2113,1.4802,0.0000,0.0000,32613.2153,0.3584,3,1,0
28.9808,19.3000,19.3000,3.5078,1.4802,0.0000,0.0000,31920.3000,6679.7000,3.8782,1.4802,0.0000,0.0000,32588.8743,0.3704,3,1,0
29.2396,19.3000,19.3000,3.1627,1.4802,0.0000,0.0000,31920.3000,6679.7000,3.8782,1.4802,0.0000,0.0000,32588.8743,0.7155,3,1,0
29.4984,19.3000,19.3000,2.8176,1.4802,0.0000,0.0000,30563.5000,8036.5000,3.4657,1.4802,0.0000,0.0000,31578.8481,0.6481,3,1,0
29.7572,19.3000,19.3000,2.4725,1.4802,0.0000,0.0000,29266.4000,9333.6000,3.0918,1.4802,0.0000,0.0000,30694.4465,0.6193,3,1,0
30.0161,19.3000,19.3000,2.1274,1.4802,0.0000,0.0000,28030.5000,10569.5000,2.5699,1.4802,0.0000,0.0000,29932.1574,0.4425,3,1,0
30.2749,19.3000,19.3000,1.7823,1.4802,0.0000,0.0000,27826.8000,10773.2000,2.5699,1.4802,0.0000,0.0000,29814.4834,0.7876,3,1,0
30.5337,19.3000,19.3000,1.4372,1.4802,0.0000,0.0000,27826.8000,10773.2000,2.1380,1.4802,0.0000,0.0000,29814.4834,0.7008,3,1,0
30.7925,19.3000,19.3000,1.0921,1.4802,0.0000,0.0000,25596.3000,13003.7000,1.5383,1.4802,0.0000,0.0000,28684.0996,0.4462,3,1,0
31.0513,19.3000,19.3000,0.7470,1.4802,0.0000,0.0000,25553.9000,13046.1000,1.1268,1.4802,0.0000,0.0000,28665.5423,0.3798,3,1,0
31.3101,19.3000,19.3000,0.4426,1.4802,0.0000,0.0000,23986.7000,14613.3000,1.1268,1.4802,0.0000,0.0000,28061.0245,0.6842,3,1,0
31.5690,19.3000,19.3000,0.2522,1.4802,0.0000,0.0000,23986.7000,14613.3000,0.7792,1.4802,0.0000,0.0000,28061.0245,0.5270,3,1,0
31.8278,19.3000,19.3000,0.1381,1.4802,0.0000,0.0000,23760.0000,14840.0000,0.3189,1.4802,0.0000,0.0000,27987.0324,0.1808,3,1,0
32.0866,19.3000,19.3000,0.1000,1.4802,0.0000,0.0000,22713.8000,15886.2000,0.1797,1.4802,0.0000,0.0000,27691.1330,0.0797,3,1,0
32.1380,19.3000,19.3000,0.1000,1.4747,0.0000,0.0000,22713.8000,15886.2000,0.1797,1.4802,0.0000,0.0000,27691.1330,0.0797,3,0,0
32.1894,19.3000,19.3000,0.1000,1.4582,0.0000,0.0000,22713.8000,15886.2000,0.1797,1.4802,0.0000,0.0000,27691.1330,0.0797,3,0,0
32.2408,19.3000,19.3000,0.1000,1.4308,0.0000,0.0000,20031.2000,18568.8000,0.1797,1.4802,0.0000,0.0000,27286.6284,0.0797,3,0,0
32.2922,19.3000,19.3000,0.1000,1.3925,0.0000,0.0000,20031.2000,18568.8000,0.1797,1.4802,0.0000,0.0000,27286.6284,0.0797,3,0,0
32.3436,19.3000,19.3000,0.1000,1.3392,0.0000,0.0000,20031.2000,18568.8000,0.1019,1.4648,0.0000,0.0000,27286.6284,0.0019,3,0,0
32.3950,19.3000,19.3000,0.1000,1.2793,0.0000,0.0000,20031.2000,18568.8000,0.1019,1.4648,0.0000,0.0000,27286.6284,0.0019,3,0,0
32.4464,19.3000,19.3000,0.1000,1.2194,0.0000,0.0000,20031.2000,18568.8000,0.1019,1.4648,0.0000,0.0000,27286.6284,0.0019,3,0,0
32.4978,19.3000,19.3000,0.1000,1.1595,0.0000,0.0000,20031.2000,18568.8000,0.1019,1.4648,0.0000,0.0000,27286.6284,0.0019,3,0,0
32.5491,19.3000,19.3000,0.1000,1.0996,0.0000,0.0000,20031.2000,18568.8000,0.1019,1.4648,0.0000,0.0000,27286.6284,0.0019,3,0,0
32.6005,19.3000,19.3000,0.1000,1.0396,0.0000,0.0000,20031.2000,18568.8000,0.1019,1.4648,0.0000,0.0000,27286.6284,0.0019,3,0,0
32.6519,19.3000,19.3000,0.1000,0.9797,0.0000,0.0000,20031.2000,18568.8000,0.1019,1.4648,0.0000,0.0000,27286.6284,0.0019,3,0,0
32.7033,19.3000,19.3000,0.1000,0.9198,0.0000,0.0000,20031.2000,18568.8000,0.1019,1.4648,0.0000,0.0000,27286.6284,0.0019,3,0,0
32.7547,19.3000,19.3000,0.1000,0.8599,0.0000,0.0000,19300.0000,19300.0000,0.1019,1.4648,0.0000,0.0000,27267.0274,0.0019,3,0,0
32.8061,19.3000,19.3000,0.1000,0.8000,0.0000,0.0000,19300.0000,19300.0000,0.1001,0.9951,0.0000,0.0000,27267.0274,0.0001,3,0,0
32.8575,19.3000,19.3000,0.1000,0.7401,0.0000,0.0000,19300.0000,19300.0000,0.1001,0.9951,0.0000,0.0000,27267.0274,0.0001,3,0,0
32.9089,19.3000,19.3000,0.1000,0.6802,0.0000,0.0000,19300.0000,19300.0000,0.1001,0.9951,0.0000,0.0000,27267.0274,0.0001,3,0,0
32.9603,19.3000,19.3000,0.1000,0.6203,0.0000,0.0000,19300.0000,19300.0000,0.1001,0.9951,0.0000,0.0000,27267.0274,0.0001,3,0,0
33.0117,19.3000,19.3000,0.1000,0.5603,0.0000,0.0000,19300.0000,19300.0000,0.1001,0.9951,0.0000,0.0000,27267.0274,0.0001,3,0,0
33.0631,19.3000,19.3000,0.1000,0.5004,0.0000,0.0000,19300.0000,19300.0000,0.1001,0.9951,0.0000,0.0000,27267.0274,0.0001,3,0,0
33.1145,19.3000,19.3000,0.1000,0.4405,0.0000,0.0000,19300.0000,19300.0000,0.1000,0.6024,0.0000,0.0000,27267.0274,0.0000,3,0,0
33.1659,19.3000,19.3000,0.1000,0.3806,0.0000,0.0000,19300.0000,19300.0000,0.1000,0.6024,0.0000,0.0000,27267.0274,0.0000,3,0,0
33.2173,19.3000,19.3000,0.1000,0.3207,0.0000,0.0000,19300.0000,19300.0000,0.1000,0.6024,0.0000,0.0000,27267.0274,0.0000,3,0,0
33.2687,19.3000,19.3000,0.1000,0.2608,0.0000,0.0000,19300.0000,19300.0000,0.1000,0.6024,0.0000,0.0000,27267.0274,0.0000,3,0,0
33.3201,19.3000,19.3000,0.1000,0.2009,0.0000,0.0000,19300.0000,19300.0000,0.1000,0.6024,0.0000,0.0000,27267.0274,0.0000,3,0,0
33.3715,19.3000,19.3000,0.1000,0.1410,0.0000,0.0000,19300.0000,19300.0000,0.1000,0.6024,0.0000,0.0000,27267.0274,0.0000,3,0,0
33.4229,19.3000,19.3000,0.1000,0.0877,0.0000,0.0000,19300.0000,19300.0000,0.1000,0.6024,0.0000,0.0000,27267.0274,0.0000,3,0,0
33.4743,19.3000,19.3000,0.1000,0.0493,0.0000,0.0000,19300.0000,19300.0000,0.1000,0.2243,0.0000,0.0000,27267.0274,0.0000,3,0,0
33.5256,19.3000,19.3000,0.1000,0.0219,0.0000,0.0000,19300.0000,19300.0000,0.1000,0.2243,0.0000,0.0000,27267.0274,0.0000,3,0,0
33.5770,19.3000,19.3000,0.1000,0.0055,0.0000,0.0000,19300.0000,19300.0000,0.1000,0.2243,0.0000,0.0000,27267.0274,0.0000,3,0,0
