t,planned_x,planned_y,planned_z,planned_p1,planned_p2,planned_p3,actual_x,actual_y,actual_z,actual_p1,actual_p2,actual_p3,tracking_error_xy,tracking_error_z,segment_id,is_travel,is_retract
0.5543,2.0000,0.0000,0.1000,0.5397,0.0000,0.0000,1042.7836,0.0000,0.1000,4.5093,0.0000,0.0000,1040.7836,0.0000,0,0,0
0.5711,1.5000,0.8660,0.1000,0.5595,0.0000,0.0000,1579.0592,668.3301,0.1000,4.1995,0.0000,0.0000,1712.9511,0.0000,0,0,0
0.5878,1.0000,1.7321,0.1000,0.5793,0.0000,0.0000,999.9682,1733.6797,0.1000,3.8764,0.0000,0.0000,1999.3950,0.0000,0,0,0
0.6046,0.0000,1.7321,0.1000,0.5991,0.0000,0.0000,1.0093,1732.0000,0.1000,3.5602,0.0000,0.0000,1730.2682,0.0000,0,0,0
0.6213,-1.0000,1.7321,0.1000,0.6190,0.0000,0.0000,-984.9577,1732.0000,0.1000,3.2448,0.0000,0.0000,1990.4773,0.0000,0,0,0
0.6381,-1.5000,0.8660,0.1000,0.6388,0.0000,0.0000,-1212.4088,1512.2971,0.1000,2.9251,0.0000,0.0000,1936.6787,0.0000,0,0,0
0.6548,-2.0000,0.0000,0.1000,0.6586,0.0000,0.0000,-2000.0098,11.8891,0.1000,2.6040,0.0000,0.0000,1998.0452,0.0000,0,0,0
0.6715,-1.5000,-0.8660,0.1000,0.6785,0.0000,0.0000,-2000.0098,11.8891,0.1000,2.6040,0.0000,0.0000,1998.5505,0.0000,0,0,0
0.6883,-1.0000,-1.7321,0.1000,0.6983,0.0000,0.0000,-1002.4950,-1729.7433,0.1000,1.3351,0.0000,0.0000,1997.2519,0.0000,0,0,0
0.7050,-0.0000,-1.7321,0.1000,0.7181,0.0000,0.0000,-328.0935,-1732.0000,0.1000,1.0096,0.0000,0.0000,1761.0998,0.0000,0,0,0
0.7218,1.0000,-1.7321,0.1000,0.7379,0.0000,0.0000,993.3829,-1732.0000,0.1000,0.7470,0.0000,0.0000,1994.6556,0.0000,0,0,0
0.7385,0.5000,-0.8660,0.1000,0.7578,0.0000,0.0000,993.3829,-1732.0000,0.1000,0.7470,0.0000,0.0000,1995.6556,0.0000,0,0,0
0.7553,0.0000,0.0000,0.1000,0.7776,0.0000,0.0000,82.4713,-209.0765,0.1000,0.7489,0.0000,0.0000,224.7543,0.0000,0,0,0
0.8074,0.0000,0.0000,0.1000,0.7609,0.0000,0.0000,82.4713,-209.0765,0.1000,0.7489,0.0000,0.0000,224.7543,0.0000,0,0,1
0.8594,0.0000,0.0000,0.1000,0.7097,0.0000,0.0000,82.4713,-209.0765,0.1000,0.7489,0.0000,0.0000,224.7543,0.0000,0,0,1
0.9115,0.0000,0.0000,0.1000,0.6490,0.0000,0.0000,82.4713,-209.0765,0.1000,0.7489,0.0000,0.0000,224.7543,0.0000,0,0,1
0.9636,0.0000,0.0000,0.1000,0.5883,0.0000,0.0000,82.4713,-209.0765,0.1000,0.7489,0.0000,0.0000,224.7543,0.0000,0,0,1
1.0157,0.0000,0.0000,0.1000,0.5276,0.0000,0.0000,82.4713,-209.0765,0.1000,0.7489,0.0000,0.0000,224.7543,0.0000,0,0,1
1.0678,0.0000,0.0000,0.1000,0.4669,0.0000,0.0000,82.4713,-209.0765,0.1000,0.7489,0.0000,0.0000,224.7543,0.0000,0,0,1
1.1199,0.0000,0.0000,0.1000,0.4062,0.0000,0.0000,82.4713,-209.0765,0.1000,0.7489,0.0000,0.0000,224.7543,0.0000,0,0,1
1.1719,0.0000,0.0000,0.1000,0.3455,0.0000,0.0000,82.4713,-209.0765,0.1000,0.7489,0.0000,0.0000,224.7543,0.0000,0,0,1
1.2240,0.0000,0.0000,0.1000,0.2943,0.0000,0.0000,82.4713,-209.0765,0.1000,0.7489,0.0000,0.0000,224.7543,0.0000,0,0,1
1.2761,0.0000,0.0000,0.1000,0.2776,0.0000,0.0000,82.4713,-209.0765,0.1000,0.7489,0.0000,0.0000,224.7543,0.0000,0,0,1
1.2761,0.0000,0.0000,0.1000,0.2776,0.0000,0.0000,82.4713,-209.0765,0.1000,0.7489,0.0000,0.0000,224.7543,0.0000,0,0,0
