t,planned_x,planned_y,planned_z,planned_p1,planned_p2,planned_p3,actual_x,actual_y,actual_z,actual_p1,actual_p2,actual_p3,tracking_error_xy,tracking_error_z,segment_id,is_travel,is_retract
0.5469,3.9612,-0.1230,0.1000,0.5309,0.0000,0.0000,3945.6711,-164.7325,0.1000,0.5290,0.0000,0.0000,3945.1455,0.0000,0,0,0
0.5477,3.9787,-0.0844,0.1000,0.5318,0.0000,0.0000,3980.4730,-85.7292,0.1000,0.5309,0.0000,0.0000,3977.4164,0.0000,0,0,0
0.5484,3.9894,-0.0422,0.1000,0.5326,0.0000,0.0000,3986.5525,-11.8370,0.1000,0.5312,0.0000,0.0000,3982.5806,0.0000,0,0,0
0.5491,4.0000,-0.0000,0.1000,0.5335,0.0000,0.0000,4000.0024,10.9218,0.1000,0.5324,0.0000,0.0000,3996.0173,0.0000,0,0,0
0.5499,4.0030,0.0446,0.1000,0.5344,0.0000,0.0000,4003.0000,45.0000,0.1000,0.5324,0.0000,0.0000,3999.2496,0.0000,0,0,0
0.5506,4.0061,0.0892,0.1000,0.5353,0.0000,0.0000,4003.0000,45.0000,0.1000,0.5335,0.0000,0.0000,3999.2461,0.0000,0,0,0
0.5514,4.0010,0.1349,0.1000,0.5362,0.0000,0.0000,4001.0000,138.8595,0.1000,0.5353,0.0000,0.0000,3999.4056,0.0000,0,0,0
0.5521,3.9959,0.1805,0.1000,0.5371,0.0000,0.0000,4001.0000,138.8595,0.1000,0.5353,0.0000,0.0000,3999.4091,0.0000,0,0,0
0.5529,3.9825,0.2257,0.1000,0.5380,0.0000,0.0000,4001.0000,138.8595,0.1000,0.5353,0.0000,0.0000,3999.4210,0.0000,0,0,0
0.5537,3.9691,0.2708,0.1000,0.5389,0.0000,0.0000,3968.8503,267.0697,0.1000,0.5380,0.0000,0.0000,3973.8476,0.0000,0,0,0
0.5545,3.9473,0.3140,0.1000,0.5399,0.0000,0.0000,3939.7968,303.1758,0.1000,0.5389,0.0000,0.0000,3947.4848,0.0000,0,0,0
0.5553,3.9256,0.3571,0.1000,0.5409,0.0000,0.0000,3925.9683,360.8997,0.1000,0.5396,0.0000,0.0000,3938.5797,0.0000,0,0,0
0.5562,3.8958,0.3967,0.1000,0.5418,0.0000,0.0000,3896.0150,395.3738,0.1000,0.5406,0.0000,0.0000,3912.1093,0.0000,0,0,0
0.5570,3.8660,0.4362,0.1000,0.5428,0.0000,0.0000,3867.2251,413.7635,0.1000,0.5417,0.0000,0.0000,3885.4064,0.0000,0,0,0
0.5579,3.8288,0.4707,0.1000,0.5438,0.0000,0.0000,3828.3370,468.5548,0.1000,0.5428,0.0000,0.0000,3853.0462,0.0000,0,0,0
0.5587,3.7917,0.5052,0.1000,0.5448,0.0000,0.0000,3809.9721,528.6964,0.1000,0.5438,0.0000,0.0000,3842.6547,0.0000,0,0,0
0.5596,3.7480,0.5332,0.1000,0.5459,0.0000,0.0000,3759.5364,532.9708,0.1000,0.5447,0.0000,0.0000,3793.3411,0.0000,0,0,0
0.5604,3.7043,0.5612,0.1000,0.5469,0.0000,0.0000,3728.8072,560.9999,0.1000,0.5459,0.0000,0.0000,3767.0258,0.0000,0,0,0
0.5613,3.6552,0.5815,0.1000,0.5480,0.0000,0.0000,3659.8035,582.0000,0.1000,0.5469,0.0000,0.0000,3702.0897,0.0000,0,0,0
0.5622,3.6061,0.6018,0.1000,0.5490,0.0000,0.0000,3578.7954,601.7999,0.1000,0.5479,0.0000,0.0000,3625.3851,0.0000,0,0,0
0.5631,3.5531,0.6134,0.1000,0.5501,0.0000,0.0000,3554.6127,613.0000,0.1000,0.5490,0.0000,0.0000,3603.4764,0.0000,0,0,0
0.5640,3.5000,0.6250,0.1000,0.5512,0.0000,0.0000,3497.7254,627.1340,0.1000,0.5500,0.0000,0.0000,3549.9471,0.0000,0,0,0
0.5650,3.4445,0.6271,0.1000,0.5523,0.0000,0.0000,3500.0000,625.0000,0.1000,0.5504,0.0000,0.0000,3551.8645,0.0000,0,0,0
0.5659,3.3891,0.6292,0.1000,0.5534,0.0000,0.0000,3444.8275,629.0182,0.1000,0.5518,0.0000,0.0000,3498.3384,0.0000,0,0,0
0.5668,3.3329,0.6213,0.1000,0.5545,0.0000,0.0000,3247.4993,620.5088,0.1000,0.5528,0.0000,0.0000,3302.8588,0.0000,0,0,0
0.5678,3.2767,0.6134,0.1000,0.5556,0.0000,0.0000,3280.2707,613.0000,0.1000,0.5542,0.0000,0.0000,3333.7227,0.0000,0,0,0
0.5688,3.2217,0.5954,0.1000,0.5568,0.0000,0.0000,3280.2707,613.0000,0.1000,0.5542,0.0000,0.0000,3333.7801,0.0000,0,0,0
0.5697,3.1667,0.5774,0.1000,0.5579,0.0000,0.0000,3166.9997,576.5956,0.1000,0.5568,0.0000,0.0000,3215.8415,0.0000,0,0,0
0.5707,3.1146,0.5493,0.1000,0.5591,0.0000,0.0000,3166.9997,576.5956,0.1000,0.5568,0.0000,0.0000,3215.8977,0.0000,0,0,0
0.5717,3.0625,0.5213,0.1000,0.5603,0.0000,0.0000,3065.5258,521.9870,0.1000,0.5587,0.0000,0.0000,3106.5427,0.0000,0,0,0
0.5727,3.0153,0.4839,0.1000,0.5614,0.0000,0.0000,3014.7477,519.5615,0.1000,0.5601,0.0000,0.0000,3056.1370,0.0000,0,0,0
0.5737,2.9680,0.4464,0.1000,0.5626,0.0000,0.0000,2973.7072,449.5150,0.1000,0.5607,0.0000,0.0000,3004.4889,0.0000,0,0,0
0.5748,2.9273,0.4003,0.1000,0.5639,0.0000,0.0000,2926.9973,401.0154,0.1000,0.5626,0.0000,0.0000,2951.3857,0.0000,0,0,0
0.5758,2.8866,0.3542,0.1000,0.5651,0.0000,0.0000,2907.4689,374.4235,0.1000,0.5639,0.0000,0.0000,2928.5707,0.0000,0,0,0
