t,planned_x,planned_y,planned_z,planned_p1,planned_p2,planned_p3,actual_x,actual_y,actual_z,actual_p1,actual_p2,actual_p3,tracking_error_xy,tracking_error_z,segment_id,is_travel,is_retract
9.6255,38.6000,19.3000,2.1274,1.4802,0.0000,0.0000,38600.0000,19300.0000,1.7487,1.4802,0.0000,0.0000,43112.9559,0.3787,1,1,0
9.8843,38.6000,19.3000,2.4725,1.4802,0.0000,0.0000,38600.0000,19300.0000,1.7487,1.4802,0.0000,0.0000,43112.9559,0.7238,1,1,0
10.1431,38.6000,19.3000,2.8176,1.4802,0.0000,0.0000,38600.0000,19300.0000,2.2201,1.4802,0.0000,0.0000,43112.9559,0.5975,1,1,0
10.4019,38.6000,19.3000,3.1627,1.4802,0.0000,0.0000,38600.0000,19300.0000,2.6843,1.4802,0.0000,0.0000,43112.9559,0.4784,1,1,0
10.6607,38.6000,19.3000,3.5078,1.4802,0.0000,0.0000,38600.0000,19300.0000,3.1060,1.4802,0.0000,0.0000,43112.9559,0.4018,1,1,0
10.9195,38.6000,19.3000,3.8529,1.4802,0.0000,0.0000,38600.0000,19300.0000,3.4762,1.4802,0.0000,0.0000,43112.9559,0.3767,1,1,0
11.1784,38.6000,19.3000,4.1573,1.4802,0.0000,0.0000,38600.0000,19300.0000,3.4762,1.4802,0.0000,0.0000,43112.9559,0.6811,1,1,0
11.4372,38.6000,19.3000,4.3477,1.4802,0.0000,0.0000,38600.0000,19300.0000,3.9601,1.4802,0.0000,0.0000,43112.9559,0.3876,1,1,0
11.6960,38.6000,19.3000,4.4618,1.4802,0.0000,0.0000,38600.0000,19300.0000,4.2881,1.4802,0.0000,0.0000,43112.9559,0.1737,1,1,0
11.9548,38.6000,19.3000,4.4999,1.4802,0.0000,0.0000,38600.0000,19300.0000,4.4460,1.4802,0.0000,0.0000,43112.9559,0.0539,1,1,0
12.0798,38.6000,19.3000,4.7500,1.4802,0.0000,0.0000,38600.0000,19300.0000,4.4460,1.4802,0.0000,0.0000,43112.9559,0.3040,1,1,0
12.2049,38.6000,19.3000,5.0000,1.4802,0.0000,0.0000,38600.0000,19300.0000,4.4460,1.4802,0.0000,0.0000,43112.9559,0.5540,1,1,0
12.3979,38.6000,9.6500,5.0000,1.4802,0.0000,0.0000,38600.0000,19300.0000,4.7210,1.4802,0.0000,0.0000,43117.2723,0.2790,2,1,0
12.5909,38.6000,0.0000,5.0000,1.4802,0.0000,0.0000,38600.0000,19118.2000,4.9902,1.4802,0.0000,0.0000,43040.5291,0.0098,2,1,0
12.7159,38.6000,0.0000,4.7500,1.4802,0.0000,0.0000,38600.0000,19118.2000,4.9902,1.4802,0.0000,0.0000,43040.5291,0.2402,2,1,0
12.8409,38.6000,0.0000,4.4999,1.4802,0.0000,0.0000,38600.0000,18285.7000,4.9902,1.4802,0.0000,0.0000,42677.2585,0.4903,2,1,0
13.0997,38.6000,0.0000,4.4618,1.4802,0.0000,0.0000,38600.0000,18285.7000,4.7550,1.4802,0.0000,0.0000,42677.2585,0.2932,2,1,0
13.3585,38.6000,0.0000,4.3477,1.4802,0.0000,0.0000,38600.0000,17366.8000,4.4993,1.4802,0.0000,0.0000,42291.6932,0.1516,2,1,0
13.6174,38.6000,0.0000,4.1573,1.4802,0.0000,0.0000,38600.0000,16622.7000,4.3786,1.4802,0.0000,0.0000,41991.6149,0.2213,2,1,0
13.8762,38.6000,0.0000,3.8529,1.4802,0.0000,0.0000,38600.0000,16622.7000,4.1746,1.4802,0.0000,0.0000,41991.6149,0.3217,2,1,0
14.1350,38.6000,0.0000,3.5078,1.4802,0.0000,0.0000,38600.0000,16622.7000,4.1746,1.4802,0.0000,0.0000,41991.6149,0.6668,2,1,0
14.3938,38.6000,0.0000,3.1627,1.4802,0.0000,0.0000,38600.0000,14178.9000,3.8328,1.4802,0.0000,0.0000,41085.5543,0.6701,2,1,0
14.6526,38.6000,0.0000,2.8176,1.4802,0.0000,0.0000,38600.0000,14178.9000,3.4753,1.4802,0.0000,0.0000,41085.5543,0.6577,2,1,0
14.9115,38.6000,0.0000,2.4725,1.4802,0.0000,0.0000,38600.0000,12741.8000,2.9168,1.4802,0.0000,0.0000,40612.0061,0.4443,2,1,0
15.1703,38.6000,0.0000,2.1274,1.4802,0.0000,0.0000,38600.0000,12670.4000,2.5068,1.4802,0.0000,0.0000,40589.6613,0.3794,2,1,0
15.4291,38.6000,0.0000,1.7823,1.4802,0.0000,0.0000,38600.0000,11050.2000,2.5068,1.4802,0.0000,0.0000,40113.4453,0.7245,2,1,0
