3322.222222222222,0.0,0.0,0.0,0.0,0.0,0.0
12555.555555555555,0.0,0.0,92.33333333333333,0.0,0.0,18.466666666666665
12555.555555555555,244.44444444444443,0.0,94.77777777777777,0.0,0.0,18.955555555555552
3322.222222222222,244.44444444444443,0.0,187.1111111111111,0.0,0.0,37.42222222222222
3322.222222222222,488.88888888888886,0.0,189.55555555555554,0.0,0.0,37.911111111111104
12555.555555555555,488.88888888888886,0.0,281.88888888888886,0.0,0.0,56.377777777777766
12555.555555555555,733.3333333333333,0.0,284.3333333333333,0.0,0.0,56.86666666666665
3322.222222222222,733.3333333333333,0.0,376.66666666666663,0.0,0.0,75.33333333333331
3322.222222222222,977.7777777777777,0.0,379.1111111111111,0.0,0.0,75.82222222222221
12555.555555555555,977.7777777777777,0.0,471.4444444444444,0.0,0.0,94.28888888888888
12555.555555555555,1222.2222222222222,0.0,473.88888888888886,0.0,0.0,94.77777777777777
3322.222222222222,1222.2222222222222,0.0,566.2222222222222,0.0,0.0,113.24444444444444
3322.222222222222,1466.6666666666665,0.0,568.6666666666666,0.0,0.0,113.73333333333333
4633.333333333333,1466.6666666666665,0.0,581.7777777777777,0.0,0.0,116.35555555555555
4644.444444444444,1466.6666666666665,0.0,581.7777777777777,0.0,0.0,116.37777777777778
7877.777777777777,1466.6666666666665,0.0,581.7777777777777,0.0,0.0,122.84444444444445
7888.888888888889,1466.6666666666665,0.0,581.7777777777777,0.11111111111111313,0.0,122.86666666666667
8000.0,1466.6666666666665,0.0,581.7777777777777,1.2222222222222263,0.0,123.0888888888889
8011.11111111111,1466.6666666666665,0.0,581.7777777777777,1.2222222222222263,0.0,123.11111111111113
11233.333333333332,1466.6666666666665,0.0,581.7777777777777,1.2222222222222263,0.0,129.55555555555557
11244.444444444443,1466.6666666666665,0.0,581.8888888888888,1.2222222222222263,0.0,129.57777777777778
12555.555555555555,1466.6666666666665,0.0,594.9999999999999,1.2222222222222263,0.0,132.20000000000002
12555.555555555555,1711.111111111111,0.0,597.4444444444443,1.2222222222222263,0.0,132.6888888888889
11244.444444444443,1711.111111111111,0.0,610.5555555555554,1.2222222222222263,0.0,135.31111111111113
11233.333333333332,1711.111111111111,0.0,610.5555555555554,1.2222222222222263,0.0,135.33333333333334
8100.0,1711.111111111111,0.0,610.5555555555554,1.2222222222222263,0.0,141.6
8088.888888888889,1711.111111111111,0.0,610.5555555555554,1.3333333333333395,0.0,141.6222222222222
