x,y,z,p1,p2,p3,t
1200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4535.000000,0.000000,0.000000,31.005078,0.000000,0.000000,3.335000
4535.000000,240.000000,0.000000,31.005078,0.000000,0.000000,3.575000
1200.000000,240.000000,0.000000,47.940625,0.000000,0.000000,6.910000
1200.000000,480.000000,0.000000,47.940625,0.000000,0.000000,7.150000
1675.000000,480.000000,0.000000,49.833203,0.000000,0.000000,7.625000
4060.000000,480.000000,0.000000,49.833203,0.000000,0.000000,10.010000
4535.000000,480.000000,0.000000,54.249219,0.000000,0.000000,10.485000
4535.000000,720.000000,0.000000,54.249219,0.000000,0.000000,10.725000
4060.000000,720.000000,0.000000,54.917187,0.000000,0.000000,11.200000
2960.000000,720.000000,0.000000,54.917187,0.000000,0.000000,12.300000
2775.000000,720.000000,0.000000,54.917187,1.242969,0.000000,12.485000
1675.000000,720.000000,0.000000,54.917187,1.242969,0.000000,13.585000
1200.000000,720.000000,0.000000,57.329297,1.242969,0.000000,14.060000
1200.000000,960.000000,0.000000,57.329297,1.242969,0.000000,14.300000
2155.000000,960.000000,0.000000,66.133203,1.242969,0.000000,15.255000
2680.000000,960.000000,0.000000,66.133203,1.242969,0.000000,15.780000
3055.000000,960.000000,0.000000,66.133203,3.410938,0.000000,16.155000
3580.000000,960.000000,0.000000,66.133203,3.410938,0.000000,16.680000
4535.000000,960.000000,0.000000,75.011719,3.410938,0.000000,17.635000
4535.000000,1200.000000,0.000000,75.011719,3.410938,0.000000,17.875000
3675.000000,1200.000000,0.000000,83.477344,3.410938,0.000000,18.735000
3145.000000,1200.000000,0.000000,83.477344,3.410938,0.000000,19.265000
2590.000000,1200.000000,0.000000,83.477344,7.963672,0.000000,19.820000
2065.000000,1200.000000,0.000000,83.477344,7.963672,0.000000,20.345000
1200.000000,1200.000000,0.000000,87.869922,7.963672,0.000000,21.210000
1475.000000,1440.000000,0.000000,87.869922,7.963672,0.000000,21.575000
1970.000000,1440.000000,0.000000,90.692969,7.963672,0.000000,22.070000
2495.000000,1440.000000,0.000000,90.692969,7.963672,0.000000,22.595000
3240.000000,1440.000000,0.000000,90.692969,12.794531,0.000000,23.340000
3765.000000,1440.000000,0.000000,90.692969,12.794531,0.000000,23.865000
4260.000000,1440.000000,0.000000,92.742578,12.794531,0.000000,24.360000
4350.000000,1680.000000,0.000000,92.742578,12.794531,0.000000,24.616320
3860.000000,1680.000000,0.000000,96.111328,12.794531,0.000000,25.106320
3330.000000,1680.000000,0.000000,96.111328,12.794531,0.000000,25.636320
2405.000000,1680.000000,0.000000,96.111328,21.394141,0.000000,26.561320
1875.000000,1680.000000,0.000000,96.111328,21.394141,0.000000,27.091320
1385.000000,1680.000000,0.000000,96.149609,21.394141,0.000000,27.581320
1295.000000,1920.000000,0.000000,96.149609,21.394141,0.000000,27.837640
1780.000000,1920.000000,0.000000,100.999609,21.394141,0.000000,28.322640
2310.000000,1920.000000,0.000000,100.999609,21.394141,0.000000,28.852640
2835.000000,1920.000000,0.000000,100.999609,25.208594,0.000000,29.377640
2915.000000,1920.000000,0.000000,100.999609,25.208594,0.000000,29.457640
3425.000000,1920.000000,0.000000,100.999609,29.272656,0.000000,29.967640
3955.000000,1920.000000,0.000000,100.999609,29.272656,0.000000,30.497640
4440.000000,1920.000000,0.000000,103.045703,29.272656,0.000000,30.982640
4530.000000,2160.000000,0.000000,103.045703,29.272656,0.000000,31.238960
4045.000000,2160.000000,0.000000,103.500391,29.272656,0.000000,31.723960
3520.000000,2160.000000,0.000000,103.500391,29.272656,0.000000,32.248960
3005.000000,2160.000000,0.000000,103.500391,33.336328,0.000000,32.763960
2740.000000,2160.000000,0.000000,103.500391,33.336328,0.000000,33.028960
2220.000000,2160.000000,0.000000,103.500391,38.536328,0.000000,33.548960
1690.000000,2160.000000,0.000000,103.500391,38.536328,0.000000,34.078960
1210.000000,2160.000000,0.000000,108.300391,38.536328,0.000000,34.558960
1120.000000,2400.000000,0.000000,108.300391,38.536328,0.000000,34.815280
1595.000000,2400.000000,0.000000,111.900000,38.536328,0.000000,35.290280
2125.000000,2400.000000,0.000000,111.900000,38.536328,0.000000,35.820280
2650.000000,2400.000000,0.000000,111.900000,39.274609,0.000000,36.345280
3095.000000,2400.000000,0.000000,111.900000,39.274609,0.000000,36.790280
3610.000000,2400.000000,0.000000,111.900000,43.700391,0.000000,37.305280
4140.000000,2400.000000,0.000000,111.900000,43.700391,0.000000,37.835280
4620.000000,2400.000000,0.000000,113.850000,43.700391,0.000000,38.315280
4710.000000,2640.000000,0.000000,113.850000,43.700391,0.000000,38.571601
4235.000000,2640.000000,0.000000,118.600000,43.700391,0.000000,39.046601
3705.000000,2640.000000,0.000000,118.600000,43.700391,0.000000,39.576601
3185.000000,2640.000000,0.000000,118.600000,45.447266,0.000000,40.096601
2555.000000,2640.000000,0.000000,118.600000,45.447266,0.000000,40.726601
2035.000000,2640.000000,0.000000,118.600000,50.200391,0.000000,41.246601
1500.000000,2640.000000,0.000000,118.600000,50.200391,0.000000,41.781601
1030.000000,2640.000000,0.000000,123.079688,50.200391,0.000000,42.251601
940.000000,2880.000000,0.000000,123.079688,50.200391,0.000000,42.507921
1410.000000,2880.000000,0.000000,124.548438,50.200391,0.000000,42.977921
1940.000000,2880.000000,0.000000,124.548438,50.200391,0.000000,43.507921
2460.000000,2880.000000,0.000000,124.548438,54.953516,0.000000,44.027921
3275.000000,2880.000000,0.000000,124.548438,54.953516,0.000000,44.842921
3795.000000,2880.000000,0.000000,124.548438,60.112891,0.000000,45.362921
4325.000000,2880.000000,0.000000,124.548438,60.112891,0.000000,45.892921
4800.000000,2880.000000,0.000000,125.661719,60.112891,0.000000,46.367921
4890.000000,3120.000000,0.000000,125.661719,60.112891,0.000000,46.624241
4420.000000,3120.000000,0.000000,128.452344,60.112891,0.000000,47.094241
3890.000000,3120.000000,0.000000,128.452344,60.112891,0.000000,47.624241
1850.000000,3120.000000,0.000000,128.452344,80.512891,0.000000,49.664241
1315.000000,3120.000000,0.000000,128.452344,80.512891,0.000000,50.199241
850.000000,3120.000000,0.000000,132.920703,80.512891,0.000000,50.664241
760.000000,3360.000000,0.000000,132.920703,80.512891,0.000000,50.920561
1220.000000,3360.000000,0.000000,137.520703,80.512891,0.000000,51.380561
1755.000000,3360.000000,0.000000,137.520703,80.512891,0.000000,51.915561
3980.000000,3360.000000,0.000000,137.520703,102.762891,0.000000,54.140561
4515.000000,3360.000000,0.000000,137.520703,102.762891,0.000000,54.675561
4980.000000,3360.000000,0.000000,137.557031,102.762891,0.000000,55.140561
5065.000000,3600.000000,0.000000,137.557031,102.762891,0.000000,55.395168
4610.000000,3600.000000,0.000000,142.107031,102.762891,0.000000,55.850168
4075.000000,3600.000000,0.000000,142.107031,102.762891,0.000000,56.385168
3565.000000,3600.000000,0.000000,142.107031,107.862891,0.000000,56.895168
2175.000000,3600.000000,0.000000,142.107031,107.862891,0.000000,58.285168
1665.000000,3600.000000,0.000000,142.107031,112.923047,0.000000,58.795168
1130.000000,3600.000000,0.000000,142.107031,112.923047,0.000000,59.330168
670.000000,3600.000000,0.000000,146.491406,112.923047,0.000000,59.790168
580.000000,3840.000000,0.000000,146.491406,112.923047,0.000000,60.046489
1035.000000,3840.000000,0.000000,150.685938,112.923047,0.000000,60.501489
1570.000000,3840.000000,0.000000,150.685938,112.923047,0.000000,61.036489
2080.000000,3840.000000,0.000000,150.685938,116.668359,0.000000,61.546489
3655.000000,3840.000000,0.000000,150.685938,116.668359,0.000000,63.121489
4170.000000,3840.000000,0.000000,150.685938,117.955859,0.000000,63.636489
4700.000000,3840.000000,0.000000,150.685938,117.955859,0.000000,64.166489
5155.000000,3840.000000,0.000000,155.164844,117.955859,0.000000,64.621489
5735.000000,4080.000000,0.000000,155.164844,117.955859,0.000000,65.249183
4795.000000,4080.000000,0.000000,163.242969,117.955859,0.000000,66.189183
4285.000000,4080.000000,0.000000,163.242969,117.955859,0.000000,66.699183
3750.000000,4080.000000,0.000000,163.242969,118.624609,0.000000,67.234183
1985.000000,4080.000000,0.000000,163.242969,118.624609,0.000000,68.999183
1450.000000,4080.000000,0.000000,163.242969,121.968359,0.000000,69.534183
940.000000,4080.000000,0.000000,163.242969,121.968359,0.000000,70.044183
0.000000,4080.000000,0.000000,165.078906,121.968359,0.000000,70.984183
0.000000,4320.000000,0.000000,165.078906,121.968359,0.000000,71.224183
475.000000,4320.000000,0.000000,167.973438,121.968359,0.000000,71.699183
1155.000000,4320.000000,0.000000,167.973438,121.968359,0.000000,72.379183
2030.000000,4320.000000,0.000000,167.973438,124.566016,0.000000,73.254183
2100.000000,4320.000000,0.000000,167.973438,124.566016,0.000000,73.324183
2540.000000,4320.000000,0.000000,172.132813,124.566016,0.000000,73.764183
3190.000000,4320.000000,0.000000,172.132813,124.566016,0.000000,74.414183
3635.000000,4320.000000,0.000000,176.582813,124.566016,0.000000,74.859183
3705.000000,4320.000000,0.000000,176.582813,124.566016,0.000000,74.929183
4580.000000,4320.000000,0.000000,176.582813,127.642187,0.000000,75.804183
5260.000000,4320.000000,0.000000,176.582813,127.642187,0.000000,76.484183
5735.000000,4320.000000,0.000000,181.332813,127.642187,0.000000,76.959183
5735.000000,4560.000000,0.000000,181.332813,127.642187,0.000000,77.199183
5260.000000,4560.000000,0.000000,182.928516,127.642187,0.000000,77.674183
3635.000000,4560.000000,0.000000,182.928516,127.642187,0.000000,79.299183
3190.000000,4560.000000,0.000000,186.057422,127.642187,0.000000,79.744183
2560.000000,4560.000000,0.000000,186.057422,127.642187,0.000000,80.374183
2100.000000,4560.000000,0.000000,189.255859,127.642187,0.000000,80.834183
475.000000,4560.000000,0.000000,189.255859,127.642187,0.000000,82.459183
0.000000,4560.000000,0.000000,190.183594,127.642187,0.000000,82.934183
